Indicadores municipales de sostenibilidad: Hombres parados de larga duración registrados en LANBIDE (% Hombres de 16 a 64 años);;;;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;;;
01031;Laguardia;1,04;1,47;1,65;1,66;1,10;1,85;1,28;1,82;2,96;2,11;2,93;3,06;2,23;1,42;0,85;0,36;0,00
01032;Lanciego/Lantziego;2,15;1,76;1,57;0,84;1,59;1,75;1,78;2,26;1,74;2,62;3,06;3,93;1,28;1,70;0,77;0,00;0,44
48051;Lanestosa;2,08;3,37;3,81;3,74;0,93;3,60;2,80;1,83;3,64;3,64;6,73;4,76;0,00;0,00;0,93;0,99;1,05
01902;Lantarón;2,42;2,45;1,94;2,49;2,29;1,66;0,84;1,94;3,12;2,73;3,72;2,14;1,39;1,12;0,81;0,79;0,81
01033;Lapuebla de Labarca;1,01;2,01;1,34;1,02;1,02;2,37;2,70;1,71;2,38;2,41;2,33;4,39;2,68;1,65;1,34;0,32;0,35
48052;Larrabetzu;1,68;2,23;2,99;1,94;1,25;3,18;2,50;2,98;3,56;4,84;3,73;3,59;2,53;1,42;0,79;0,50;1,27
20048;Larraul;0,96;2,94;0,93;0,99;2,06;1,09;3,26;4,40;4,40;5,49;2,25;4,49;3,41;0,00;0,00;0,00;0,00
20902;Lasarte-Oria;1,95;2,01;2,08;2,81;2,17;2,15;2,80;3,22;4,39;4,82;4,45;3,74;3,52;3,89;2,57;0,80;1,18
01036;Laudio/Llodio;3,38;3,37;4,03;4,52;3,04;2,93;4,37;5,01;5,88;6,50;5,47;5,12;3,17;2,22;1,85;0,72;1,40
48053;Laukiz;2,16;1,24;1,48;1,82;1,65;2,23;2,50;2,83;1,86;1,61;2,18;1,62;1,08;1,84;1,37;0,56;0,30
20049;Lazkao;1,17;1,04;1,19;1,33;0,81;1,32;1,73;1,78;2,44;3,14;2,92;2,85;2,47;2,41;1,63;0,57;0,82
20050;Leaburu;3,20;3,08;1,61;0,00;2,46;4,35;5,13;5,36;4,35;2,54;3,54;3,67;1,68;3,94;3,03;2,11;2,07
20051;Legazpi;2,40;2,09;2,12;2,39;2,12;1,81;2,14;2,23;2,34;2,77;2,52;2,74;3,70;2,95;1,73;0,42;0,43
20052;Legorreta;1,98;1,23;1,40;1,69;1,66;2,29;3,11;2,45;2,76;2,66;1,56;2,29;2,29;2,86;1,73;1,33;0,40
01058;Legutio;3,29;2,34;2,61;2,83;2,47;3,03;2,43;3,31;3,28;3,49;4,26;3,90;2,99;2,91;1,74;0,48;1,01
20068;Leintz-Gatzaga;0,00;0,00;0,00;1,12;0,00;0,00;0,00;1,03;1,03;0,00;1,94;0,96;1,01;0,00;2,02;0,00;0,00
48054;Leioa;2,55;2,77;2,92;3,63;2,92;2,99;3,59;3,74;4,15;4,91;4,30;3,81;2,91;2,46;1,58;1,04;1,35
48057;Lekeitio;1,78;1,91;2,04;2,67;2,27;2,22;2,26;2,15;3,17;3,21;3,35;2,70;1,60;2,31;1,42;0,44;0,86
48055;Lemoa;2,26;2,56;2,63;3,62;3,27;3,76;3,79;4,27;5,26;4,85;4,74;3,88;3,04;2,04;1,48;0,09;0,20
48056;Lemoiz;2,49;2,99;3,29;3,42;2,15;2,58;1,52;2,59;4,13;3,74;3,15;2,12;1,77;1,05;1,60;0,52;0,29
01034;Leza;1,39;1,39;1,35;1,39;2,78;2,82;2,90;1,45;1,45;2,74;2,90;2,60;3,66;1,33;1,10;0,00;0,00
48081;Lezama;1,22;1,48;1,44;2,04;1,62;1,88;1,46;1,62;1,88;2,65;2,70;2,68;2,09;1,63;1,29;1,06;0,85
20053;Lezo;1,81;2,16;2,13;2,74;1,76;2,06;2,47;2,76;3,43;3,89;4,33;3,37;2,31;2,56;1,67;1,00;0,83
20054;Lizartza;2,12;2,62;1,33;2,21;1,37;2,22;2,34;2,24;0,91;2,92;2,80;4,02;3,60;2,49;2,03;1,65;1,75
48903;Loiu;1,66;1,22;2,49;1,69;0,60;1,42;1,36;1,40;1,93;2,11;2,09;1,57;1,68;0,57;0,80;0,41;0,27
48058;Mallabia;1,97;0,56;1,90;2,72;0,79;1,05;0,52;1,04;2,06;1,70;1,95;1,68;2,15;2,16;1,20;0,47;0,49
48060;Markina-Xemein;1,72;1,44;2,19;2,18;1,72;1,86;1,57;2,24;3,48;4,27;3,66;3,80;2,44;2,11;1,73;0,61;0,74
48061;Maruri-Jatabe;1,15;2,31;3,03;2,23;2,41;0,98;2,64;2,00;2,30;2,28;2,91;1,92;1,25;2,64;0,65;0,68;1,05
48059;Mañaria;1,66;1,80;0,61;1,27;0,63;1,24;2,35;1,69;3,95;3,33;1,70;2,03;1,00;0,51;0,50;0,53;1,78
20901;Mendaro;1,71;1,49;2,23;2,19;1,52;1,69;2,54;1,81;2,83;2,37;2,83;2,13;1,51;3,36;1,79;0,77;0,83
48062;Mendata;0,00;1,57;2,33;0,77;0,74;0,00;0,78;1,56;0,81;0,83;0,00;0,81;1,57;0,76;0,00;0,00;0,79
48063;Mendexa;1,28;1,26;0,00;1,41;1,38;0,63;0,62;1,91;1,84;1,82;3,73;0,00;0,66;0,66;0,00;0,65;0,68
48064;Meñaka;1,67;1,33;1,35;1,38;0,95;0,48;1,83;2,34;1,75;3,42;2,88;3,69;4,92;2,82;2,58;0,41;0,86
01039;Moreda de Álava / Moreda Araba;1,04;2,04;1,87;1,03;1,89;2,91;2,88;0,98;2,06;1,98;3,16;4,81;2,91;1,16;1,00;0,00;0,00
48066;Morga;2,92;0,70;0,68;0,71;3,03;2,29;3,82;3,12;1,42;4,00;2,01;3,23;3,90;2,58;1,85;1,28;2,00
48068;Mundaka;2,89;2,48;2,28;3,23;2,16;1,81;3,07;3,35;2,92;5,01;4,48;3,08;1,44;1,73;0,47;0,62;0,31
48069;Mungia;2,27;2,39;2,48;3,15;2,20;2,19;2,92;3,43;3,69;4,08;4,20;3,33;2,66;2,13;1,47;0,92;1,07
48007;Munitibar-Arbatzegi Gerrikaitz-;2,27;2,92;1,13;3,89;1,67;3,41;3,61;2,35;3,64;4,55;4,47;2,27;0,59;0,64;1,28;0,69;0,76
48908;Murueta;2,78;3,33;6,84;3,64;2,83;1,90;2,94;1,92;2,86;2,94;2,91;0,93;0,96;0,89;1,96;0,98;3,06
48071;Muskiz;3,08;2,89;3,63;4,79;3,84;3,66;3,65;4,43;4,49;5,62;5,54;5,73;3,52;2,36;1,68;1,15;1,40
20057;Mutiloa;0,00;0,00;0,00;3,70;1,18;1,18;0,00;0,00;0,00;0,00;1,30;1,30;2,63;3,75;2,50;1,25;1,61
20056;Mutriku;1,39;1,55;2,31;2,22;1,68;2,05;2,13;2,47;2,73;3,15;3,18;3,49;2,34;2,59;1,24;0,83;1,05
48067;Muxika;3,80;1,38;2,66;2,02;2,40;3,74;2,11;3,09;3,08;3,66;4,66;3,32;2,09;1,63;1,03;0,62;0,66
48909;Nabarniz;1,28;0,00;0,00;0,00;0,00;0,00;1,25;2,41;2,38;2,56;3,80;1,25;0,00;0,00;0,00;0,00;0,00
01041;Navaridas;1,04;0,00;1,11;1,10;0,00;0,00;0,00;0,85;0,83;0,00;0,00;0,97;0,00;0,00;0,00;0,00;1,43
20063;Oiartzun;1,84;2,09;2,04;2,47;2,14;1,98;2,28;2,67;2,69;3,31;3,28;2,53;2,29;2,19;1,52;0,86;1,04
01042;Okondo;1,71;1,22;1,93;2,64;1,61;2,14;2,40;2,10;3,58;3,93;3,38;1,43;1,90;0,94;0,98;0,49;1,02
20058;Olaberria;2,63;2,73;1,53;3,44;2,61;1,04;2,76;3,85;3,34;3,31;3,21;3,69;2,32;3,06;1,98;1,28;1,74
48073;Ondarroa;2,28;2,20;2,44;2,63;1,96;1,70;2,35;2,18;3,43;4,30;3,52;3,27;1,63;1,90;1,57;0,31;0,37
20076;Ordizia;2,59;2,77;2,45;2,43;1,93;2,19;3,08;3,56;4,25;4,28;4,51;4,37;3,05;3,00;1,47;0,44;0,70
20905;Orendain;0,00;0,00;0,00;0,00;1,54;0,00;0,00;0,00;0,00;0,00;0,00;1,69;1,79;0,00;0,00;1,69;1,64
20060;Orexa;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,86;0,00;0,00;2,78;0,00;2,44;0,00;0,00;0,00
20061;Orio;1,00;1,55;1,46;1,86;1,19;1,67;2,08;2,36;2,10;2,71;3,19;2,38;1,34;1,55;1,28;0,57;0,94
20062;Ormaiztegi;2,02;1,55;1,33;2,72;1,84;1,54;1,66;3,54;1,90;3,74;2,28;2,48;2,22;1,29;0,64;0,41;0,62
48075;Orozko;0,63;0,87;1,28;1,91;1,53;2,17;1,71;2,20;2,80;2,65;3,18;3,53;3,13;2,24;1,30;0,78;0,78
48083;Ortuella;4,53;4,51;4,36;5,37;3,75;4,70;5,33;5,62;5,96;7,07;7,37;6,24;4,53;2,53;1,94;0,89;2,31
48072;Otxandio;1,90;1,68;2,83;2,39;0,70;2,33;3,31;2,37;3,82;5,19;3,42;3,37;2,38;1,72;1,50;0,23;0,00
01043;Oyón-Oion;3,53;3,49;3,30;4,99;4,18;3,95;6,22;5,39;6,70;7,21;7,94;6,32;5,28;3,35;2,68;1,31;0,78
20059;Oñati;1,56;1,49;1,43;1,56;1,22;1,39;1,15;1,49;1,26;2,23;1,91;1,37;0,97;1,65;1,02;0,33;0,38
20064;Pasaia;2,57;2,63;3,22;3,93;2,94;3,52;4,48;4,41;5,43;5,90;6,02;5,45;3,73;3,10;2,28;1,64;1,45
01044;Peñacerrada-Urizaharra;1,55;0,78;0,73;2,24;1,71;2,52;1,71;0,87;0,88;0,88;0,87;2,75;2,63;0,84;0,00;1,75;1,05
48077;Plentzia;2,50;3,17;3,12;3,51;2,52;3,20;2,51;3,36;4,03;4,63;3,15;3,44;2,09;1,66;1,13;1,19;1,14
48078;Portugalete;4,38;4,32;4,85;5,67;4,67;4,60;5,50;5,52;6,14;6,76;6,83;6,29;4,25;3,38;2,31;1,62;2,61
01047;Ribera Baja/Erribera Beitia;1,17;1,24;1,17;1,76;0,70;1,43;1,45;1,82;2,61;1,67;3,12;2,22;1,29;1,98;0,79;0,44;0,22
01051;Salvatierra/Agurain;2,46;2,72;3,46;4,00;2,53;2,85;4,17;4,99;5,36;6,38;7,22;5,83;3,81;2,75;1,63;0,92;0,50
01052;Samaniego;1,94;0,94;0,00;0,00;1,33;1,25;1,27;1,16;1,05;2,02;0,00;0,86;1,65;0,81;0,00;0,88;0,00
01053;San Millán/Donemiliaga;2,39;2,33;1,94;1,97;1,90;2,64;2,27;2,55;2,60;2,95;2,53;0,38;0,77;0,37;0,74;0,38;0,00
48082;Santurtzi;4,60;4,43;5,22;6,19;5,09;5,77;6,09;6,22;7,45;8,06;7,81;7,14;5,24;3,41;2,22;1,47;1,93
20070;Segura;0,43;0,92;0,69;1,58;1,47;2,70;2,11;2,10;2,00;1,80;2,40;2,59;2,39;2,40;0,82;0,21;0,69
48084;Sestao;5,30;5,29;5,68;7,13;6,31;7,12;7,80;8,70;9,54;10,25;9,86;8,47;5,66;4,12;3,03;2,25;3,19
48904;Sondika;2,28;2,06;3,04;3,66;3,25;2,42;3,15;2,82;4,02;4,07;3,90;3,26;1,89;1,91;0,78;0,49;1,15
48085;Sopela;2,75;2,48;2,62;3,67;2,28;2,93;3,41;3,48;3,61;4,36;3,95;3,50;3,10;2,14;1,73;1,13;1,53
48086;Sopuerta;2,17;1,33;2,97;3,20;2,07;3,64;3,58;3,63;4,90;4,66;4,35;3,32;2,36;2,19;0,99;0,80;0,82
20065;Soraluze-Placencia de las Armas;3,43;3,30;4,03;4,72;3,17;4,03;5,30;5,41;6,13;6,20;5,91;5,71;4,72;4,03;3,31;1,34;1,20
48076;Sukarrieta;3,54;2,50;3,97;4,24;2,02;4,08;4,95;4,50;5,08;4,27;3,67;4,55;0,89;1,77;3,42;2,59;0,86
20071;Tolosa;2,15;2,18;2,25;2,48;2,28;2,86;3,45;4,07;4,66;4,97;4,76;4,39;3,25;2,66;1,84;1,26;1,51
48087;Trucios-Turtzioz;2,94;2,82;6,01;4,42;4,92;4,97;3,72;4,81;3,83;5,29;6,15;3,57;3,98;0,49;0,49;1,48;2,05
48088;Ubide;1,61;0,00;0,00;2,86;2,63;2,78;4,00;2,67;4,29;4,17;2,82;0,00;1,47;1,52;1,64;1,89;0,00
48065;Ugao-Miraballes;2,45;2,79;2,25;4,05;2,94;3,17;3,91;4,47;5,34;6,46;5,90;5,70;4,47;2,74;2,08;0,83;1,18
48089;Urduliz;2,25;2,68;2,75;3,75;2,01;2,15;2,39;2,96;3,00;4,08;4,65;3,89;3,48;2,29;1,39;1,27;1,39
48074;Urduña/Orduña;0,85;1,28;2,00;2,32;2,29;4,06;2,67;3,64;4,70;4,92;6,05;4,95;3,47;2,12;2,39;0,73;1,45
01054;Urkabustaiz;2,40;1,91;3,06;3,88;2,10;2,32;2,81;3,25;3,99;3,75;4,07;2,86;2,32;1,57;0,61;0,46;0,51
20072;Urnieta;1,39;1,30;1,75;2,02;1,45;1,31;1,71;2,24;2,52;3,22;3,02;3,15;2,99;1,87;1,17;0,65;0,93
20077;Urretxu;1,82;1,67;1,79;2,45;1,68;2,11;2,62;1,92;2,97;4,13;3,46;2,67;2,87;2,77;1,51;0,77;0,56
20073;Usurbil;1,38;1,52;1,91;2,11;1,65;2,53;1,98;2,11;3,44;3,69;3,52;2,86;2,20;2,36;1,65;0,72;0,92
01055;Valdegovía/Gaubea;3,38;4,26;3,45;3,55;1,59;2,32;2,39;3,68;4,28;3,86;5,15;3,23;2,40;1,60;1,00;0,48;0,51
48080;Valle de Trápaga-Trapagaran;3,73;3,36;3,63;4,42;3,15;4,24;5,10;5,44;5,83;6,51;5,99;5,52;4,47;3,45;2,11;1,09;1,92
20075;Villabona;3,10;2,68;2,73;4,01;2,75;2,66;3,73;4,52;5,45;5,86;5,38;4,89;4,17;3,86;2,15;1,30;1,22
01057;Villabuena de Álava/Eskuernaga;3,06;1,10;1,02;1,06;0,00;0,00;0,98;1,01;2,08;1,89;0,94;0,95;1,89;0,97;1,01;0,00;0,00
01059;Vitoria-Gasteiz;3,45;3,46;3,79;4,51;3,48;3,76;4,31;5,01;5,82;6,30;5,89;5,00;3,55;2,93;2,03;0,94;0,98
01060;Yécora/Iekora;1,18;1,32;1,28;0,00;0,00;0,00;1,14;1,18;0,00;1,05;1,14;1,05;0,00;0,00;0,00;0,00;0,00
48095;Zaldibar;3,26;2,66;2,05;2,28;1,72;2,02;2,38;2,68;2,88;3,54;3,41;3,09;2,54;2,56;1,70;0,48;0,98
20078;Zaldibia;1,87;1,84;1,92;1,98;1,38;2,00;1,55;2,31;3,04;4,07;2,57;2,95;2,04;1,49;0,92;1,09;1,39
01061;Zalduondo;4,82;3,80;1,30;2,60;4,00;2,78;1,35;1,32;6,49;3,80;1,39;1,37;0,00;1,30;0,00;0,00;1,43
48096;Zalla;3,49;3,43;3,75;5,11;3,62;4,26;5,19;5,82;6,95;7,30;6,62;7,64;3,07;1,94;1,29;0,75;0,63
01062;Zambrana;2,45;3,90;1,31;1,90;0,00;1,27;2,55;2,55;3,87;3,90;5,23;4,88;4,85;3,27;0,00;0,00;0,00
48905;Zamudio;1,39;2,27;2,68;2,24;1,89;2,30;2,58;2,72;2,67;4,20;3,77;3,39;1,83;1,52;1,10;0,36;0,35
48097;Zaratamo;2,38;3,27;2,88;4,85;3,51;4,60;4,26;4,95;5,46;5,22;5,94;4,69;4,01;2,42;0,84;0,99;0,88
20079;Zarautz;1,49;1,74;1,79;2,10;1,47;1,63;1,78;2,18;2,68;3,12;3,30;3,21;2,37;2,49;1,45;0,73;0,93
48024;Zeanuri;2,24;2,26;1,74;3,10;1,71;1,73;1,74;2,66;3,16;2,64;2,59;3,00;1,12;0,67;1,12;0,66;0,46
48025;Zeberio;2,02;3,44;2,33;2,59;2,34;1,48;3,33;3,54;4,02;5,01;6,16;4,65;3,32;2,96;2,42;1,17;1,43
20025;Zegama;1,75;0,80;1,41;1,99;1,22;1,57;1,55;2,51;4,10;3,33;3,58;2,60;2,56;2,57;1,73;0,69;0,38
20026;Zerain;3,75;3,90;0,00;0,00;0,00;0,00;0,00;0,00;1,33;2,78;2,53;3,57;1,22;4,65;2,53;0,00;0,00
20027;Zestoa;2,01;2,68;2,70;2,56;1,79;2,22;3,14;3,47;4,78;4,58;4,71;3,65;2,68;2,42;1,60;0,49;0,58
48913;Zierbena;1,96;1,80;1,98;3,01;3,02;2,37;2,82;3,69;5,37;3,37;3,02;4,00;2,87;1,05;0,54;0,37;1,22
01018;Zigoitia;0,95;1,11;0,78;1,28;0,69;0,34;0,97;1,14;1,58;0,94;1,85;0,90;1,77;1,20;0,76;0,50;0,70
48915;Ziortza-Bolibar;2,04;1,53;1,41;1,48;0,70;1,35;1,30;0,63;0,63;3,03;0,62;3,77;1,91;2,92;1,34;0,00;0,00
20028;Zizurkil;1,88;2,36;1,55;3,08;2,16;2,33;2,83;2,66;4,02;4,61;4,31;4,16;3,95;3,47;1,26;0,82;0,61
01063;Zuia;1,81;1,47;1,72;2,26;2,06;1,60;1,62;2,36;2,29;2,27;2,47;1,90;2,38;1,44;1,30;0,36;0,49
20081;Zumaia;1,36;1,67;1,93;2,01;1,61;1,94;2,28;2,23;3,42;3,25;2,71;2,83;2,31;3,02;1,81;1,47;0,64
20080;Zumarraga;2,79;2,64;3,49;4,35;3,56;3,16;3,88;3,59;4,35;5,33;4,58;4,58;3,94;3,76;2,05;0,71;0,75
