Indicadores municipales de sostenibilidad: Valor Añadido Bruto del sector construcción (%);;;;;;;;;;;;;
"";;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;
48003;Amorebieta-Etxano;3,70;2,75;3,15;3,94;4,16;4,50;2,50;7,70;10,50;13,30;10,50;5,30
48004;Amoroto;1,04;1,01;0,59;1,01;1,69;2,20;5,30;4,90;0,90;9,50;6,90;5,80
01002;Amurrio;6,08;5,42;3,91;3,22;4,27;4,80;5,90;5,00;5,30;4,50;4,20;4,30
20009;Andoain;5,70;7,07;6,34;5,78;5,06;5,70;4,70;4,00;4,60;5,60;9,50;4,70
20010;Anoeta;6,15;5,65;6,39;6,33;6,01;5,70;6,10;16,70;5,20;5,80;14,60;7,20
20011;Antzuola;1,53;2,00;2,22;2,54;2,23;1,70;1,40;2,40;2,50;2,20;2,10;4,40
48005;Arakaldo;27,58;32,03;28,83;27,83;31,66;20,40;12,50;5,20;1,30;6,70;0,70;1,10
20012;Arama;1,44;3,48;1,47;2,18;1,88;1,50;2,90;2,00;2,20;4,50;16,80;42,90
01003;Aramaio;2,85;3,17;3,11;3,97;4,96;3,90;2,20;4,50;4,20;6,50;4,90;6,00
48006;Arantzazu;6,86;4,94;4,36;4,28;6,86;5,30;12,30;4,60;10,00;39,40;48,40;30,10
48093;Areatza;6,14;4,90;6,10;7,30;8,71;7,90;5,90;7,60;11,90;64,10;36,20;33,50
20013;Aretxabaleta;5,61;7,81;3,23;3,84;2,69;2,80;2,20;2,60;2,80;26,60;4,20;5,50
01006;Armiñón;0,54;0,60;0,58;1,54;1,14;0,60;0,00;2,00;0,50;2,60;3,40;0,80
01037;Arraia-Maeztu;8,90;7,53;9,29;9,42;11,26;7,60;4,20;7,70;10,90;14,50;11,90;10,20
48009;Arrankudiaga;1,82;2,57;2,25;2,62;2,43;2,80;1,90;5,60;4,10;2,90;7,50;5,00
20055;Arrasate/Mondragón;7,04;5,76;5,45;1,83;1,91;2,10;1,90;2,60;4,30;4,90;5,80;2,50
48914;Arratzu;10,31;5,83;5,85;3,78;6,43;9,10;17,60;10,40;36,10;8,10;18,60;5,60
01008;Arratzua-Ubarrundia;7,19;6,69;8,15;11,27;2,98;2,30;3,00;3,80;2,30;4,10;2,90;2,10
48010;Arrieta;8,20;2,52;5,83;4,32;7,45;9,20;14,70;18,60;26,90;29,00;24,30;16,40
48011;Arrigorriaga;10,41;9,37;10,30;8,55;9,89;9,90;8,70;7,10;12,10;8,90;9,60;12,50
48023;Artea;0,60;1,16;1,08;1,28;1,30;3,10;3,20;2,80;3,10;5,30;14,50;11,30
48008;Artzentales;5,91;5,83;6,16;6,17;4,46;6,70;7,20;8,50;16,80;20,30;23,70;22,70
01004;Artziniega;6,68;5,63;5,74;5,88;9,11;10,00;15,30;6,20;5,20;6,60;4,20;5,00
01009;Asparrena;1,84;1,35;0,87;0,98;1,26;2,00;1,30;1,70;1,40;2,90;2,10;3,90
20014;Asteasu;1,30;1,31;2,02;1,98;2,09;2,60;3,00;2,60;2,80;2,50;3,80;8,50
20903;Astigarraga;13,89;14,64;21,43;26,36;25,17;20,10;20,50;20,50;24,60;22,00;22,00;17,00
20015;Ataun;13,02;12,78;13,14;12,72;13,05;12,90;9,80;12,50;25,30;31,80;33,30;20,80
48091;Atxondo;0,82;0,93;1,40;1,44;1,45;1,60;0,80;1,10;2,00;12,60;3,20;3,90
48070;Aulesti;6,03;8,85;10,98;9,99;9,48;8,00;7,70;12,00;14,10;28,10;11,90;14,50
01010;Ayala/Aiara;5,50;6,36;6,33;7,02;8,42;7,60;9,00;4,70;4,70;7,00;3,80;7,60
20017;Azkoitia;5,21;5,97;6,18;4,00;4,94;5,30;3,90;5,40;8,10;6,20;8,70;7,00
20018;Azpeitia;6,11;9,58;10,77;12,77;9,36;7,60;8,10;4,80;7,90;13,40;7,30;7,90
01049;Añana;4,16;5,62;7,61;3,55;2,70;0,40;2,10;2,80;1,90;1,10;14,60;19,00
48012;Bakio;5,69;4,43;3,25;3,48;3,27;5,00;4,10;4,50;27,70;47,20;52,20;25,20
20904;Baliarrain;46,64;38,98;41,11;37,72;42,46;37,20;33,40;14,80;13,30;57,00;41,30;19,90
48090;Balmaseda;3,55;3,97;4,56;4,14;5,82;5,80;10,20;4,60;4,60;18,80;20,10;8,80
48013;Barakaldo;7,81;8,71;8,30;8,63;8,65;8,40;15,10;12,50;8,30;18,00;24,30;18,60
48014;Barrika;4,73;4,71;4,63;5,71;7,20;9,50;15,80;8,90;7,00;10,00;33,90;20,40
01013;Barrundia;7,75;8,17;8,29;9,98;11,32;10,70;12,90;13,60;9,70;11,80;11,00;19,10
48015;Basauri;5,87;6,00;7,47;7,17;7,84;6,70;6,30;6,10;7,60;12,00;7,70;6,80
01011;Baños de Ebro/Mañueta;2,51;1,03;2,13;2,31;6,04;2,00;0,90;3,10;3,20;3,10;5,20;4,80
20019;Beasain;2,90;2,80;2,74;2,19;2,96;3,30;3,60;3,80;4,20;8,80;8,60;4,60
