Indicadores municipales de sostenibilidad: Mujeres paradas de larga duración registradas en Lanbide (% mujeres de 16 a 64 años);;;;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;;;
01028;Labastida/Bastida;5,54;6,21;6,81;5,05;4,20;5,86;5,15;6,26;6,97;6,58;7,42;5,75;4,73;2,68;1,35;0,44;0,71
01030;Lagrán;0,00;2,44;0,00;2,38;2,44;0,00;4,76;2,22;2,22;2,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01031;Laguardia;1,95;1,29;1,94;2,65;2,60;3,46;2,92;3,39;3,81;3,44;2,43;2,96;2,61;2,22;1,66;0,82;0,64
01032;Lanciego/Lantziego;5,39;6,60;6,60;6,38;9,63;9,47;9,00;7,61;7,29;6,70;6,12;5,21;5,26;1,55;2,58;1,49;1,52
48051;Lanestosa;0,00;1,28;5,13;5,26;5,19;5,13;5,26;10,39;8,00;5,41;4,35;1,37;2,90;1,43;0,00;0,00;2,35
01902;Lantarón;2,27;2,65;3,79;1,96;2,36;2,44;3,98;3,95;4,00;3,24;2,78;3,57;2,33;2,39;1,12;1,18;0,36
01033;Lapuebla de Labarca;7,36;6,51;5,36;7,69;6,79;6,92;7,11;9,02;9,13;7,39;9,34;8,43;4,31;3,46;3,88;2,79;4,30
48052;Larrabetzu;1,93;1,61;1,90;2,23;1,35;2,71;2,30;2,46;2,91;3,50;3,55;3,09;2,04;2,92;2,44;0,69;1,71
20048;Larraul;1,22;3,85;2,56;5,13;4,17;4,35;4,29;4,23;4,11;4,05;5,41;5,48;2,86;2,86;0,00;1,49;2,04
20902;Lasarte-Oria;3,04;3,36;3,68;4,33;4,07;4,34;5,21;5,94;7,14;7,12;6,71;6,01;5,14;5,21;4,67;4,12;4,92
01036;Laudio/Llodio;5,82;6,19;6,30;7,50;6,33;6,56;7,17;8,11;8,74;9,20;8,77;7,02;4,72;4,13;3,51;2,80;3,39
48053;Laukiz;1,18;1,96;1,96;3,66;3,07;2,47;1,89;3,80;2,92;1,67;1,40;1,62;0,80;1,36;1,13;1,41;1,54
20049;Lazkao;2,79;2,70;2,87;3,44;2,40;3,14;3,03;3,47;4,16;4,48;4,83;4,16;3,37;3,37;2,36;1,48;1,18
20050;Leaburu;4,96;5,26;5,26;4,59;5,26;8,82;3,67;6,60;7,55;5,88;5,66;4,85;3,67;6,60;6,36;1,85;2,88
20051;Legazpi;3,40;3,51;3,43;4,29;3,38;3,79;4,66;4,62;4,44;5,35;4,90;4,30;3,76;3,10;2,49;1,65;1,72
20052;Legorreta;2,26;2,83;2,83;3,55;3,34;5,04;2,88;3,95;5,98;4,83;4,55;3,36;2,24;2,20;2,90;1,80;2,71
01058;Legutio;4,92;4,61;4,93;5,81;5,23;5,70;4,68;4,78;3,91;4,68;4,64;4,05;3,35;1,97;2,08;0,76;0,99
20068;Leintz-Gatzaga;1,82;1,85;0,00;1,79;1,54;1,45;4,84;2,94;1,56;2,94;3,12;0,00;1,37;1,39;1,47;0,00;0,00
48054;Leioa;3,96;4,01;4,27;5,42;4,15;4,65;4,89;5,07;5,60;5,86;5,70;4,81;4,33;3,27;2,74;2,08;2,41
48057;Lekeitio;1,87;2,12;2,30;2,39;1,75;2,43;3,07;2,69;3,04;3,29;3,25;2,89;2,36;2,20;1,87;1,24;1,30
48055;Lemoa;4,27;4,54;4,10;5,26;3,82;5,62;5,58;6,59;7,26;5,95;4,84;4,97;3,98;3,32;2,11;1,51;1,77
48056;Lemoiz;5,31;2,95;2,73;3,59;3,08;5,28;3,50;2,74;4,42;4,44;3,43;3,01;3,54;4,42;3,03;3,03;2,79
01034;Leza;3,64;1,89;0,00;1,82;3,23;1,61;1,85;3,45;8,62;1,67;1,79;1,79;0,00;0,00;0,00;0,00;0,00
48081;Lezama;2,94;2,40;3,54;4,23;3,54;4,55;3,87;4,72;4,48;5,15;5,08;4,28;3,52;2,63;2,04;0,86;1,66
20053;Lezo;3,58;3,78;3,58;4,67;4,21;4,51;4,53;5,02;5,37;5,85;5,73;5,16;4,29;3,80;2,34;2,46;2,87
20054;Lizartza;4,43;3,19;3,72;2,33;3,87;6,18;6,94;7,02;5,85;6,74;7,07;7,98;4,86;3,16;2,53;1,04;1,07
48903;Loiu;3,43;2,71;2,85;2,94;2,18;1,70;2,77;2,80;3,16;3,90;4,27;2,59;2,43;1,75;0,98;1,40;1,53
48058;Mallabia;2,68;4,03;3,49;6,21;3,65;3,76;4,17;3,35;4,61;5,19;4,59;6,08;3,31;5,93;2,56;0,74;2,03
48060;Markina-Xemein;2,39;2,02;1,82;2,90;1,62;2,36;1,87;2,62;3,13;3,32;2,94;2,78;2,71;1,53;1,46;1,09;0,91
48061;Maruri-Jatabe;1,43;1,82;2,43;1,95;3,09;2,75;2,08;2,43;3,48;2,71;3,75;2,94;1,90;1,03;1,38;1,40;2,82
48059;Mañaria;2,74;2,60;2,60;2,61;1,86;1,24;3,82;3,14;1,95;3,05;2,63;4,70;2,78;1,27;1,27;0,71;0,68
20901;Mendaro;3,43;3,73;3,73;4,22;3,58;4,38;6,39;5,31;6,30;7,01;7,01;5,61;3,77;4,44;3,61;1,74;2,06
48062;Mendata;1,55;0,72;1,45;1,60;0,87;0,87;1,75;4,46;0,87;1,75;1,77;1,82;1,83;0,91;0,87;0,88;0,87
48063;Mendexa;1,43;0,73;1,46;0,71;0,00;1,33;1,32;1,23;1,95;1,34;3,45;4,14;2,05;4,11;2,11;1,43;2,36
48064;Meñaka;1,35;0,95;1,43;1,43;0,49;1,46;1,90;2,74;2,82;2,70;2,64;3,42;2,09;2,20;1,75;0,93;0,00
01039;Moreda de Álava / Moreda Araba;0,00;1,30;3,90;2,47;2,33;2,30;2,33;2,30;1,30;1,28;3,95;1,28;2,63;1,27;1,28;1,28;0,00
48066;Morga;3,91;3,15;4,72;4,20;3,54;5,31;5,69;3,28;1,57;4,84;4,13;3,85;1,65;2,46;1,63;1,87;1,89
48068;Mundaka;1,09;2,11;1,93;2,27;2,17;1,83;2,87;3,87;3,34;3,76;3,19;2,30;2,12;1,61;0,97;0,98;1,30
48069;Mungia;3,22;3,36;3,95;4,71;4,18;4,29;4,79;5,11;5,53;5,62;5,42;4,31;3,68;3,55;2,45;2,31;2,59
48007;Munitibar-Arbatzegi Gerrikaitz-;1,49;2,05;0,00;1,35;0,77;0,78;0,78;0,85;1,64;1,55;0,76;1,65;0,81;0,83;0,85;1,00;1,06
48908;Murueta;2,97;1,80;3,60;2,83;4,59;4,67;4,72;0,99;0,98;4,85;10,00;4,17;5,21;3,06;2,00;2,04;2,15
48071;Muskiz;5,67;5,24;6,40;6,71;5,20;6,13;6,14;6,95;6,74;7,52;6,75;5,66;3,71;3,21;2,40;1,61;2,08
20057;Mutiloa;1,49;1,41;2,82;3,23;0,00;1,54;1,54;1,54;6,35;1,56;2,90;3,12;1,59;1,54;3,12;0,00;0,00
20056;Mutriku;3,05;2,50;3,48;3,46;3,16;3,34;2,92;3,14;3,64;4,10;4,32;4,77;4,56;4,03;3,73;3,25;3,40
48067;Muxika;2,44;2,24;2,68;2,73;2,71;3,20;3,10;3,79;5,07;4,59;4,81;4,04;3,94;2,06;1,58;1,14;0,98
48909;Nabarniz;1,20;1,19;1,19;2,25;1,25;2,38;1,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,37;1,56
01041;Navaridas;0,00;0,00;0,00;0,00;1,75;1,82;1,75;3,57;5,26;5,77;1,89;1,72;0,00;1,79;0,00;0,00;1,67
20063;Oiartzun;2,39;2,39;2,71;2,88;2,43;2,87;3,00;2,84;3,15;3,71;3,70;3,55;3,15;3,65;2,84;2,44;2,42
01042;Okondo;3,31;3,09;2,53;3,66;5,54;5,56;5,34;6,18;6,32;5,11;5,70;4,75;4,70;3,00;3,66;1,74;1,47
20058;Olaberria;2,60;2,78;3,57;3,08;3,31;4,96;4,70;5,53;5,56;3,88;4,45;6,25;3,77;3,40;1,61;1,47;1,09
48073;Ondarroa;3,62;3,63;3,83;3,84;3,19;2,48;3,12;3,24;3,68;4,37;4,28;4,48;3,39;3,15;2,65;2,24;2,45
20076;Ordizia;3,64;3,99;3,96;4,93;4,43;4,40;4,45;5,30;5,66;5,75;6,32;5,67;4,15;4,08;3,09;1,97;2,14
20905;Orendain;1,30;1,35;1,35;1,54;1,52;0,00;0,00;1,79;3,70;0,00;1,96;0,00;0,00;0,00;0,00;1,96;2,17
20060;Orexa;3,70;3,45;10,34;0,00;0,00;0,00;0,00;0,00;3,70;3,57;3,23;0,00;0,00;3,03;6,67;0,00;0,00
20061;Orio;2,23;2,93;3,03;4,18;2,77;2,91;3,20;3,44;3,27;4,01;3,82;3,19;3,49;2,91;2,49;2,07;1,66
20062;Ormaiztegi;2,43;2,43;3,51;3,51;5,09;4,70;5,40;4,59;4,81;4,03;5,00;3,71;3,46;3,33;1,19;1,23;1,47
48075;Orozko;1,24;1,42;1,64;1,91;1,41;3,72;1,57;2,31;2,53;3,49;2,80;3,52;2,44;1,40;0,26;1,04;1,24
48083;Ortuella;6,70;6,68;6,97;7,85;6,13;7,15;7,60;7,64;8,85;8,62;8,03;7,38;5,01;4,14;3,30;2,46;3,37
48072;Otxandio;2,41;3,43;3,69;4,21;2,08;2,37;2,72;3,95;4,35;6,61;6,49;4,37;4,34;2,20;0,54;1,37;0,58
01043;Oyón-Oion;7,52;8,25;9,16;10,33;9,70;11,28;12,45;12,97;12,77;13,16;11,90;10,44;7,09;4,52;3,22;1,81;1,90
20059;Oñati;2,71;2,73;2,53;3,06;2,04;2,40;2,28;2,86;3,20;3,37;3,10;3,04;2,16;2,62;1,83;0,96;1,34
20064;Pasaia;3,83;4,06;4,43;5,30;4,36;5,15;5,79;5,89;6,31;6,83;6,34;5,37;4,52;4,39;3,43;2,75;2,82
01044;Peñacerrada-Urizaharra;1,04;0,00;0,95;1,06;2,44;1,15;2,38;0,00;0,00;0,00;1,28;1,35;1,25;3,57;1,11;0,00;0,00
48077;Plentzia;3,38;3,30;4,01;4,80;4,06;4,20;4,03;4,88;5,08;4,59;3,94;3,13;2,49;2,62;2,18;1,37;1,77
48078;Portugalete;5,97;6,25;6,60;7,13;6,22;7,11;7,28;7,40;8,01;7,97;7,53;6,57;5,21;4,52;3,87;3,48;4,10
01047;Ribera Baja/Erribera Beitia;2,49;3,26;3,07;4,09;2,70;4,16;5,31;3,93;5,73;4,91;4,29;4,35;1,96;1,14;1,15;0,74;0,27
01051;Salvatierra/Agurain;7,86;7,90;7,59;9,39;6,42;6,36;7,16;7,55;8,80;9,06;9,10;8,37;6,80;4,48;3,82;2,32;3,24
01052;Samaniego;2,35;2,44;2,44;1,11;0,00;0,00;0,00;1,52;1,23;2,60;2,63;3,85;2,47;2,47;0,00;1,04;2,13
01053;San Millán/Donemiliaga;1,95;3,98;2,99;3,45;2,65;3,09;4,10;5,82;3,19;5,18;3,41;2,33;2,49;1,48;2,96;1,06;0,52
48082;Santurtzi;6,85;7,19;7,29;8,54;7,02;7,47;8,10;8,00;8,49;8,79;8,61;7,65;6,17;4,76;3,55;2,53;3,10
20070;Segura;1,76;1,56;1,56;2,71;2,83;3,53;3,13;2,97;2,53;2,67;3,56;3,08;2,21;1,32;0,86;1,17;1,78
48084;Sestao;6,93;7,34;8,11;9,07;8,16;9,62;10,24;10,15;10,63;10,16;9,87;8,17;6,50;5,01;4,57;4,22;4,70
48904;Sondika;2,79;3,58;4,20;4,60;3,98;3,91;4,14;4,72;5,15;5,41;4,60;3,19;3,32;2,68;1,90;1,15;1,94
48085;Sopela;3,51;3,82;4,21;5,81;3,61;4,02;4,26;4,48;5,04;5,49;5,70;4,86;4,06;3,37;2,86;2,28;2,93
48086;Sopuerta;3,84;4,00;3,76;4,97;3,64;4,69;6,64;5,77;5,81;6,16;5,49;5,45;3,96;1,84;2,00;1,70;1,62
20065;Soraluze-Placencia de las Armas;6,53;6,15;6,70;7,54;6,38;7,64;7,12;7,66;7,85;7,82;7,91;7,34;7,35;5,10;4,70;2,74;3,22
48076;Sukarrieta;0,91;2,08;4,17;5,62;3,23;4,21;4,85;4,59;5,41;5,36;5,66;2,78;5,94;3,06;1,03;0,94;1,75
20071;Tolosa;3,26;3,28;3,95;4,54;4,14;5,05;4,98;6,12;6,75;6,56;6,11;6,04;4,81;4,27;3,67;3,66;3,67
48087;Trucios-Turtzioz;4,35;3,77;2,52;5,73;5,13;7,69;5,84;7,64;8,07;9,80;4,85;2,82;3,57;4,07;0,00;1,76;1,24
48088;Ubide;1,56;1,82;1,82;1,89;3,64;5,56;5,36;1,72;5,45;3,57;3,57;3,51;1,61;3,17;3,28;1,85;2,00
48065;Ugao-Miraballes;4,55;5,08;4,84;5,64;5,61;6,07;6,23;6,97;7,38;7,04;6,56;6,75;5,71;5,45;4,19;4,08;4,53
48089;Urduliz;2,48;3,21;3,50;4,02;3,48;3,76;4,10;4,23;4,26;4,57;3,82;3,85;2,72;2,17;2,00;2,05;2,26
48074;Urduña/Orduña;2,53;3,15;3,64;3,93;4,42;8,23;6,65;6,89;8,16;8,59;8,38;7,68;6,10;3,95;3,43;2,71;2,66
01054;Urkabustaiz;5,45;5,81;4,73;4,04;3,10;3,13;2,59;3,76;3,56;4,81;5,21;4,09;5,24;2,52;3,14;0,86;0,60
20072;Urnieta;3,36;3,33;3,76;3,63;3,09;3,70;3,75;4,09;4,59;4,78;4,86;4,44;4,01;3,33;2,67;2,38;2,71
20077;Urretxu;3,07;3,52;3,33;4,54;4,08;4,51;4,17;4,51;5,60;6,42;6,46;5,32;5,12;4,64;3,92;2,62;2,73
20073;Usurbil;2,26;3,05;3,21;3,70;2,90;3,25;3,27;3,21;4,14;3,99;4,39;3,96;3,42;3,19;2,55;2,04;2,03
01055;Valdegovía/Gaubea;2,09;3,98;2,45;3,31;2,49;2,85;1,79;3,25;3,19;3,14;3,93;2,05;2,71;1,94;1,62;0,91;1,00
48080;Valle de Trápaga-Trapagaran;4,85;5,33;4,91;6,35;5,43;5,85;6,83;6,53;6,76;7,36;6,84;6,66;4,76;3,72;2,66;2,16;2,54
20075;Villabona;3,80;4,31;4,80;5,50;4,64;5,18;5,75;5,93;6,82;6,57;6,07;5,56;4,84;4,00;4,07;2,88;2,73
01057;Villabuena de Álava/Eskuernaga;4,76;2,41;4,82;2,41;2,35;2,27;2,22;3,12;3,33;3,37;4,30;4,35;1,05;1,03;0,00;0,00;0,00
01059;Vitoria-Gasteiz;5,64;5,80;6,11;7,03;5,78;6,54;7,03;7,26;7,97;8,08;7,37;6,45;5,16;4,16;3,32;2,62;2,49
01060;Yécora/Iekora;3,23;4,41;5,88;4,35;5,80;4,48;4,35;1,32;3,53;5,06;4,00;5,06;2,47;3,70;1,20;2,20;2,25
48095;Zaldibar;3,62;2,78;3,34;4,25;3,51;4,68;5,36;5,18;5,32;6,15;5,38;4,52;4,39;3,91;3,21;1,32;1,66
20078;Zaldibia;2,81;2,23;2,63;2,74;2,41;3,61;4,33;4,44;5,38;4,83;5,97;5,26;4,42;4,18;4,29;3,10;2,31
01061;Zalduondo;0,00;1,39;1,39;0,00;1,61;0,00;3,23;3,23;3,23;0,00;3,23;3,33;5,08;1,59;1,64;3,23;0,00
48096;Zalla;6,73;6,61;6,77;8,59;7,20;7,02;8,83;8,73;9,91;9,61;9,10;7,66;5,59;3,76;3,14;1,78;1,82
01062;Zambrana;6,62;7,20;7,20;5,65;5,97;7,69;6,35;5,74;5,83;3,15;4,58;6,06;7,03;1,63;1,89;0,00;0,00
48905;Zamudio;3,48;5,10;3,44;4,99;3,28;4,05;4,29;3,91;4,29;4,87;4,77;4,32;3,82;3,67;2,11;1,86;1,70
48097;Zaratamo;6,11;5,74;5,74;6,79;4,74;5,29;5,41;5,51;5,36;6,87;5,53;4,87;4,04;3,78;2,84;2,65;3,30
20079;Zarautz;2,00;2,47;2,63;3,21;2,80;3,15;3,33;3,75;4,50;4,74;4,45;3,96;3,51;3,35;2,66;2,42;2,46
48024;Zeanuri;1,50;0,76;2,79;2,58;1,80;2,33;2,78;2,09;2,11;2,89;2,36;2,28;1,49;0,73;0,50;0,24;0,54
48025;Zeberio;2,65;3,26;2,37;4,01;3,26;3,87;3,52;4,40;3,02;5,14;5,99;5,41;3,27;3,08;0,92;1,51;2,27
20025;Zegama;1,65;2,07;2,30;3,51;4,85;3,33;3,09;3,82;4,48;4,77;4,26;4,01;5,13;3,68;3,04;2,36;1,78
20026;Zerain;0,00;1,22;1,22;1,30;4,05;3,95;2,63;1,30;4,88;2,50;1,22;1,18;0,00;1,19;1,19;0,00;0,00
20027;Zestoa;2,99;2,55;3,52;3,74;3,16;3,77;4,21;4,65;4,60;5,54;3,97;3,70;2,65;2,82;2,57;2,14;1,67
48913;Zierbena;1,36;2,67;4,44;4,57;4,79;4,02;5,02;4,22;6,46;4,88;5,46;3,95;2,64;1,61;1,45;1,23;1,23
01018;Zigoitia;1,63;2,55;2,19;2,61;2,36;2,53;2,32;1,89;2,76;2,70;2,53;2,63;2,48;2,30;1,28;1,70;2,32
48915;Ziortza-Bolibar;1,83;1,92;2,88;0,93;1,79;2,42;3,88;3,52;2,88;1,44;0,70;0,68;0,72;2,90;3,01;0,75;0,00
20028;Zizurkil;2,98;2,90;3,34;4,70;4,24;4,24;4,86;5,49;6,42;6,12;5,92;5,35;4,40;4,91;4,24;3,28;3,30
01063;Zuia;2,15;2,20;1,69;1,74;1,45;1,86;2,13;1,87;2,32;2,28;2,16;1,60;1,20;1,87;1,91;1,40;1,57
20081;Zumaia;2,41;3,10;3,01;4,27;3,01;4,13;3,89;4,27;5,22;5,21;5,30;4,89;4,39;4,15;3,10;2,31;2,09
20080;Zumarraga;4,28;4,69;5,10;5,77;5,16;5,11;5,62;5,53;7,37;7,63;7,12;5,00;3,59;3,06;2,42;1,69;2,01
