Indicadores municipales de sostenibilidad: Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%);;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;
48911;Ajangiz;8,72;-1,86;-2,35;1,51;2,95;3,74;2,75;1,83;0,12;0,33;4,28;5,96;9,23;2,97;5,21
20004;Albiztur;5,45;-2,43;1,02;3,68;2,16;7,48;1,57;-0,29;0,76;-0,38;0,71;6,89;8,97;3,41;6,78
20005;Alegia;2,98;3,08;2,63;0,64;3,57;3,72;3,02;1,90;-1,11;-0,94;2,21;4,48;6,57;4,99;7,28
01001;Alegría-Dulantzi;3,34;0,48;0,97;2,40;0,49;1,22;1,51;1,99;-1,20;-2,98;0,33;3,56;6,80;6,67;11,73
20006;Alkiza;5,39;-1,04;1,39;4,28;2,09;0,16;3,13;4,10;2,08;2,48;-0,82;7,16;6,86;5,06;7,19
48912;Alonsotegi;6,07;2,33;3,64;3,90;1,62;2,06;1,87;1,93;-0,34;-1,53;-0,20;3,63;8,15;8,03;6,47
20906;Altzaga;10,44;-0,54;-0,22;0,72;1,02;4,75;1,57;2,46;-0,66;-3,53;1,53;7,43;5,08;12,75;8,02
20007;Altzo;3,55;0,87;5,50;4,48;3,98;5,81;0,96;2,20;1,14;-0,71;-0,37;8,12;2,01;7,71;5,89
20008;Amezketa;3,44;2,36;1,42;4,71;4,59;6,39;4,08;2,38;-0,36;-1,68;3,17;6,64;2,69;3,71;7,37
48003;Amorebieta-Etxano;6,08;1,68;1,70;3,07;3,61;3,64;1,76;1,47;0,27;-0,16;-2,01;5,38;7,17;5,69;6,86
48004;Amoroto;7,69;2,14;0,93;2,79;2,50;1,76;1,09;2,62;2,04;1,79;-0,13;6,37;5,74;5,82;4,88
01002;Amurrio;5,51;0,83;1,14;4,28;3,45;0,88;-1,08;0,40;0,10;-0,18;2,01;4,16;8,47;3,77;7,38
20009;Andoain;4,21;1,86;3,60;3,29;1,77;2,38;3,13;1,63;-0,49;-0,65;0,09;5,45;7,88;5,10;6,78
20010;Anoeta;4,44;2,60;2,45;3,89;3,74;3,60;2,51;-0,34;-1,09;-0,75;1,87;5,74;6,65;4,10;6,71
20011;Antzuola;5,18;0,86;-0,05;1,79;3,79;4,76;5,29;3,78;-0,29;-0,28;0,99;5,64;5,77;5,83;6,45
48005;Arakaldo;3,69;-1,73;-2,63;-0,02;1,86;4,57;4,45;9,86;0,54;-5,84;-2,64;5,41;10,68;3,63;6,42
20012;Arama;12,26;4,84;-1,03;2,35;-3,10;1,79;4,14;4,56;-0,57;-7,02;9,24;9,56;7,86;5,03;8,38
01003;Aramaio;4,55;-4,22;-0,86;5,40;-0,36;1,79;4,68;3,72;-2,31;-5,06;4,20;6,66;5,65;3,85;8,86
48006;Arantzazu;4,31;0,73;1,28;1,07;1,11;-0,08;3,76;2,47;-1,64;-0,84;0,91;7,00;4,40;6,68;6,33
48093;Areatza;5,44;0,05;-0,17;3,58;3,03;3,51;0,50;0,08;1,64;0,99;1,21;1,07;10,79;3,17;5,02
20013;Aretxabaleta;5,07;0,48;1,51;2,49;3,99;5,62;5,94;2,76;-2,19;-2,04;-2,71;6,15;5,02;2,88;6,11
01006;Armiñón;3,44;8,21;2,59;6,71;8,10;-0,80;-0,45;5,71;-2,52;-4,74;2,60;-4,58;17,39;3,00;7,81
01037;Arraia-Maeztu;4,45;-22,02;-0,90;68,84;9,44;1,15;1,14;3,44;-1,47;-1,10;3,56;4,89;9,00;5,88;8,47
48009;Arrankudiaga;8,60;5,23;3,46;2,61;-3,89;1,50;6,03;2,18;-0,11;-1,36;-0,21;6,10;4,88;11,42;6,28
20055;Arrasate/Mondragón;4,37;-0,27;1,66;4,02;4,13;5,41;5,15;1,60;-2,04;-1,90;-0,37;4,50;6,44;2,21;6,77
48914;Arratzu;5,76;1,08;2,13;3,11;2,82;2,69;3,04;3,29;1,04;0,89;0,82;5,82;8,09;0,67;6,72
01008;Arratzua-Ubarrundia;18,43;-0,33;1,62;2,73;-1,46;0,44;2,91;-0,23;-6,51;-7,49;5,39;9,09;4,67;9,20;10,13
48010;Arrieta;6,73;0,42;0,32;0,74;5,51;10,56;-0,41;2,11;2,62;0,47;-0,58;7,29;8,98;8,06;9,93
48011;Arrigorriaga;4,83;1,82;3,03;4,04;2,97;1,55;1,92;1,92;-1,12;-1,72;-0,48;4,27;6,90;7,28;6,49
48023;Artea;4,46;0,16;1,72;1,60;1,71;7,45;2,13;-0,25;2,18;1,74;0,58;5,12;7,21;1,44;7,12
48008;Artzentales;5,22;3,37;1,31;3,00;6,38;1,61;2,90;0,72;0,07;2,37;-4,16;4,96;8,32;5,90;7,46
01004;Artziniega;8,06;0,94;0,15;3,46;2,44;0,84;0,57;-0,04;-0,18;-0,03;0,38;6,04;8,58;-2,69;9,76
01009;Asparrena;1,11;-3,04;1,10;4,04;1,71;2,84;1,16;1,22;1,34;-0,36;0,91;8,74;5,40;2,71;7,45
