Indicadores municipales de sostenibilidad: Renta personal total (Base CAE=100);;;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;;
20050;Leaburu;95,67;95,34;101,11;92,99;94,00;93,22;93,34;95,20;95,51;97,90;94,62;103,10;86,61;96,89;103,84;100,29
20051;Legazpi;99,85;100,55;101,75;100,95;102,26;101,18;103,88;101,86;101,45;100,62;100,24;98,77;95,63;98,20;97,29;93,18
20052;Legorreta;98,38;97,70;98,58;97,65;97,76;96,86;100,08;101,36;100,77;98,72;104,35;99,09;90,67;96,72;99,38;98,61
01058;Legutio;103,44;101,99;102,25;104,49;108,12;101,39;105,20;103,40;108,75;108,30;112,29;105,36;97,45;109,45;120,28;98,44
20068;Leintz-Gatzaga;115,40;107,70;116,39;113,80;112,83;119,97;111,54;111,62;108,52;109,17;103,67;96,28;106,67;114,34;142,74;115,50
48054;Leioa;103,85;111,58;105,49;103,99;105,32;103,94;105,20;104,32;106,49;105,32;106,26;106,08;108,39;104,21;104,65;104,43
48057;Lekeitio;94,41;109,04;93,09;93,24;92,80;92,37;92,49;92,93;92,85;91,59;91,18;89,00;87,52;90,68;89,44;88,70
48055;Lemoa;94,14;95,58;94,27;91,78;93,72;93,63;93,84;92,46;96,53;92,83;92,74;94,64;100,44;97,24;96,38;100,92
48056;Lemoiz;109,00;112,33;136,67;118,44;145,13;162,31;113,18;115,78;112,55;115,23;113,09;103,69;110,19;102,48;100,00;94,59
01034;Leza;74,69;93,01;96,14;87,29;90,85;95,08;123,85;93,94;89,68;102,31;89,53;82,24;90,29;92,16;81,22;88,46
48081;Lezama;114,57;115,59;113,52;119,56;118,18;116,00;117,62;118,59;116,05;121,01;120,50;124,23;128,35;127,99;126,90;113,66
20053;Lezo;89,40;89,89;89,85;88,94;89,86;89,20;89,08;88,77;86,82;86,50;89,49;87,18;82,70;86,22;87,13;86,78
20054;Lizartza;94,61;90,89;94,26;91,84;92,22;91,47;91,67;90,10;88,65;90,11;91,22;90,10;82,00;94,90;93,93;96,94
48903;Loiu;118,24;117,08;114,44;113,65;114,09;119,67;117,97;118,02;124,84;127,66;125,06;123,64;143,77;127,20;115,81;124,60
48058;Mallabia;105,83;101,83;100,92;100,54;102,32;102,79;104,28;101,64;102,91;99,70;100,96;99,74;103,21;107,54;99,72;91,91
48060;Markina-Xemein;97,69;97,48;97,39;95,49;97,77;99,71;97,25;96,32;95,19;95,62;92,44;88,33;90,46;94,74;92,87;92,69
48061;Maruri-Jatabe;121,07;124,22;121,38;122,61;123,67;121,83;121,66;124,11;128,57;138,71;128,48;126,51;139,71;119,90;115,36;103,20
48059;Mañaria;107,27;109,78;104,76;123,01;116,49;101,59;103,73;105,52;118,64;112,96;107,35;110,93;91,09;114,96;108,91;107,03
20901;Mendaro;99,82;108,31;103,57;104,28;107,02;106,90;106,36;103,65;107,40;105,87;106,79;103,71;94,32;101,17;99,33;93,17
48062;Mendata;91,74;95,78;96,37;98,35;99,18;100,69;104,68;109,22;102,40;102,71;97,78;98,25;94,37;94,15;92,46;92,12
48063;Mendexa;96,55;99,85;102,35;110,70;103,16;108,73;99,22;95,99;96,94;104,12;93,80;90,67;85,46;99,99;93,53;89,27
48064;Meñaka;104,89;121,50;116,42;109,03;108,71;107,66;108,36;107,01;109,58;108,38;105,99;107,45;107,22;104,28;101,14;98,68
01039;Moreda de Álava / Moreda Araba;71,42;83,72;84,66;88,56;78,38;83,09;74,12;78,81;71,80;68,77;70,42;69,31;72,21;69,28;80,32;89,68
48066;Morga;98,26;98,21;95,07;92,12;96,93;94,95;103,26;100,58;99,96;98,92;100,34;100,27;112,50;93,32;91,05;79,93
48068;Mundaka;108,03;107,85;105,87;104,36;117,04;106,01;115,41;107,60;103,19;105,19;102,95;101,78;101,86;97,46;94,90;91,01
48069;Mungia;117,56;115,15;114,42;115,87;112,72;111,96;112,04;113,56;113,50;116,24;113,48;112,64;113,31;114,11;109,83;115,16
48007;Munitibar-Arbatzegi Gerrikaitz-;84,58;82,85;79,74;82,82;85,20;89,04;90,42;92,19;87,31;89,78;90,05;87,19;86,73;92,06;89,97;84,96
48908;Murueta;108,80;114,91;120,17;122,67;131,05;128,02;117,66;124,28;135,02;141,32;124,16;115,36;112,08;114,84;111,30;115,56
48071;Muskiz;89,06;91,79;91,13;90,13;90,25;90,00;89,89;89,84;89,81;91,45;91,11;90,81;88,24;87,76;87,57;90,61
20057;Mutiloa;113,44;114,07;119,23;128,06;129,97;124,52;128,68;122,06;120,06;114,28;113,47;126,35;105,94;105,80;85,23;83,31
20056;Mutriku;94,88;98,66;97,14;96,21;99,73;97,13;99,58;93,08;96,81;91,17;94,81;95,88;84,96;88,99;85,86;83,23
48067;Muxika;101,78;99,54;99,81;100,96;97,40;98,15;98,06;100,73;102,16;102,30;98,58;95,61;97,15;95,32;94,12;89,42
48909;Nabarniz;94,54;98,22;100,74;103,86;97,18;104,59;105,81;101,21;107,96;101,19;97,88;93,40;86,35;90,38;92,81;77,71
01041;Navaridas;45,96;52,47;53,98;61,68;68,09;54,95;54,97;57,90;59,68;52,32;56,78;64,85;81,63;92,53;90,65;101,47
20063;Oiartzun;103,96;102,90;102,76;108,10;102,09;100,17;100,88;99,32;99,75;99,90;100,11;99,38;99,16;98,85;97,16;97,36
01042;Okondo;83,90;88,28;89,93;87,44;87,12;89,82;85,61;86,10;91,16;88,56;86,98;92,11;83,93;85,44;82,70;69,95
20058;Olaberria;103,82;109,56;110,70;106,28;109,11;110,67;109,80;108,82;108,55;108,10;110,32;105,40;111,56;104,87;109,24;109,65
48073;Ondarroa;84,08;103,47;84,47;84,19;90,10;88,14;85,02;82,60;83,15;81,45;79,79;77,52;76,95;79,06;80,08;87,75
20076;Ordizia;102,41;104,41;103,24;102,32;103,26;103,37;104,64;104,45;105,04;105,43;102,44;101,36;99,48;103,52;107,01;104,04
20905;Orendain;131,16;117,26;131,67;110,86;112,32;111,49;119,94;117,20;110,98;117,42;123,27;116,40;77,70;92,72;83,84;91,41
20060;Orexa;94,86;102,78;91,43;102,28;99,98;108,16;112,82;109,49;100,83;103,01;109,67;112,72;105,58;115,25;103,16;90,98
20061;Orio;105,99;106,64;107,68;105,90;109,02;104,39;105,53;105,41;102,08;101,01;103,15;98,93;96,49;99,63;95,39;90,45
20062;Ormaiztegi;102,63;101,55;105,65;115,23;112,94;117,35;116,39;116,81;113,75;119,05;114,57;116,95;108,87;114,21;107,15;110,12
48075;Orozko;98,06;95,37;98,01;99,29;98,17;99,69;100,84;102,64;105,09;105,36;100,45;101,07;100,56;94,27;91,91;96,95
48083;Ortuella;79,81;80,23;80,12;80,93;80,26;78,84;79,53;79,93;80,54;78,90;81,27;81,35;82,25;79,67;78,12;78,92
48072;Otxandio;96,90;96,11;93,13;96,08;94,02;99,99;99,50;97,17;98,14;96,53;95,52;91,84;90,36;96,69;93,24;95,34
01043;Oyón-Oion;72,73;76,05;76,51;80,12;79,10;79,53;81,52;80,93;80,40;77,46;81,65;77,46;88,10;80,29;86,76;85,42
20059;Oñati;117,94;115,59;116,67;117,04;120,65;119,96;117,36;116,03;112,70;113,58;113,63;114,17;113,28;116,68;118,61;118,10
20064;Pasaia;80,73;81,72;82,85;79,69;80,54;79,82;81,19;81,52;81,52;80,94;81,81;80,37;79,14;79,02;77,93;80,34
01044;Peñacerrada-Urizaharra;100,56;104,74;104,67;107,79;119,33;105,41;116,89;113,43;128,25;117,40;105,64;108,83;90,43;90,48;90,89;94,10
48077;Plentzia;108,71;115,09;107,55;110,34;109,57;108,25;110,24;113,09;113,83;112,29;116,11;120,46;123,75;128,94;123,33;128,91
48078;Portugalete;85,00;86,34;86,07;85,73;85,27;85,17;85,86;86,49;87,79;87,55;86,45;86,75;87,52;85,36;85,88;86,37
01047;Ribera Baja/Erribera Beitia;89,94;95,50;90,92;91,19;93,58;89,40;89,78;97,37;91,92;90,32;95,72;100,35;105,30;108,67;100,02;92,21
01051;Salvatierra/Agurain;84,32;84,51;87,68;85,83;85,54;86,91;87,16;87,68;87,56;87,84;91,13;89,24;80,99;87,61;90,21;85,19
01052;Samaniego;69,56;73,95;73,18;83,82;81,67;81,64;86,32;88,18;84,17;77,68;75,41;73,81;102,47;94,85;88,70;81,41
01053;San Millán/Donemiliaga;97,13;102,18;100,75;97,94;96,04;100,45;97,37;98,54;97,00;101,70;102,19;94,68;82,14;92,25;90,60;89,58
48082;Santurtzi;83,76;84,30;84,82;83,49;83,60;83,66;82,87;83,41;84,02;83,70;82,35;83,62;86,03;82,86;82,59;81,38
20070;Segura;112,43;118,29;127,32;115,64;121,02;116,13;113,87;113,92;112,71;111,04;107,41;109,92;92,51;100,65;103,71;101,89
48084;Sestao;72,62;73,14;73,53;73,14;73,46;73,37;74,19;74,61;75,77;75,52;75,49;76,55;79,23;76,54;77,67;77,68
48904;Sondika;122,57;114,82;106,75;104,37;105,39;103,69;105,68;109,42;107,49;107,93;105,70;106,47;111,47;106,24;100,80;99,73
48085;Sopela;116,62;117,27;114,23;119,58;115,67;115,57;113,88;113,12;115,22;113,81;112,34;113,22;113,17;112,57;108,92;112,38
48086;Sopuerta;89,92;91,16;89,95;89,43;90,91;87,66;89,18;88,51;89,94;91,13;88,31;90,20;90,87;86,69;87,89;90,13
20065;Soraluze-Placencia de las Armas;87,51;87,98;90,61;91,84;93,13;93,47;91,12;91,02;89,02;89,00;87,81;88,78;90,77;91,13;92,67;89,24
48076;Sukarrieta;122,87;140,87;128,58;133,47;127,79;135,67;140,16;146,35;140,15;141,94;135,66;139,34;145,87;143,32;145,61;152,60
20071;Tolosa;114,67;108,69;109,98;108,00;109,68;110,96;109,23;110,07;110,89;109,82;112,84;108,96;104,34;106,55;108,20;106,16
48087;Trucios-Turtzioz;78,74;79,54;72,03;69,70;70,82;70,23;76,53;72,49;71,33;67,88;70,59;77,04;75,51;66,32;69,54;72,20
48088;Ubide;85,49;83,15;86,11;89,34;88,59;78,75;88,68;94,10;88,12;89,54;81,60;91,25;89,71;95,63;95,14;76,76
48065;Ugao-Miraballes;88,60;89,50;90,32;88,20;89,79;90,63;89,18;89,76;89,96;90,60;89,51;91,26;91,49;89,97;89,75;91,08
48089;Urduliz;107,97;109,26;107,48;105,83;102,78;103,10;105,00;104,05;102,97;102,85;102,56;99,24;98,62;95,26;93,03;93,16
48074;Urduña/Orduña;84,73;86,30;86,49;87,76;86,81;89,50;89,22;90,93;95,10;88,64;87,66;85,56;91,64;85,97;87,48;89,89
01054;Urkabustaiz;92,45;94,95;94,51;95,92;93,29;95,83;98,39;101,14;102,36;103,99;102,59;104,27;102,45;103,85;94,35;88,57
20072;Urnieta;98,64;94,07;96,50;94,76;95,60;95,81;95,15;95,69;96,18;95,57;96,47;95,55;92,45;91,90;91,37;87,91
20077;Urretxu;103,05;104,58;104,77;104,51;103,51;105,95;107,88;105,93;102,28;101,96;103,98;102,73;97,63;99,89;98,71;92,23
20073;Usurbil;99,86;100,85;103,93;105,97;104,31;103,12;102,27;102,64;101,36;101,15;102,14;102,86;100,34;98,92;98,09;94,86
01055;Valdegovía/Gaubea;86,59;90,04;87,30;84,30;87,38;87,69;90,67;89,68;90,14;91,07;97,74;93,72;88,41;93,88;90,86;83,43
48080;Valle de Trápaga-Trapagaran;84,09;84,40;84,76;83,97;83,47;83,07;83,45;83,66;85,18;84,59;84,50;86,03;86,10;84,60;84,55;84,94
20075;Villabona;93,25;93,57;95,56;92,21;96,32;91,41;93,39;91,93;92,16;94,16;94,86;93,78;90,46;95,23;92,57;92,50
01057;Villabuena de Álava/Eskuernaga;57,88;62,78;64,81;69,47;67,19;76,97;76,26;78,79;70,79;61,69;64,24;76,67;70,38;83,49;80,55;99,38
01059;Vitoria-Gasteiz;95,77;97,01;97,65;98,06;99,07;97,91;99,11;100,18;100,92;101,48;103,80;101,78;101,35;106,29;108,32;105,58
01060;Yécora/Iekora;68,34;69,13;72,09;80,50;90,66;84,73;79,03;77,93;80,64;72,33;59,60;66,70;67,23;72,66;71,89;99,30
48095;Zaldibar;96,87;98,73;98,14;102,48;101,17;102,75;109,97;103,85;105,77;107,11;101,39;93,95;93,46;95,68;96,36;93,74
20078;Zaldibia;102,93;103,11;106,82;106,13;103,77;103,78;106,46;104,06;106,57;105,11;101,03;97,12;94,22;94,72;98,22;103,34
01061;Zalduondo;100,80;110,45;113,92;105,29;108,10;105,63;120,68;111,39;115,36;112,12;146,21;106,16;104,12;100,64;90,94;95,94
48096;Zalla;87,43;89,42;88,99;88,42;86,83;86,63;85,69;85,37;85,99;86,22;85,98;87,31;88,72;88,41;88,90;89,61
01062;Zambrana;82,45;84,30;83,45;80,68;86,30;78,83;85,93;85,43;87,88;92,32;83,82;93,49;91,31;83,69;90,56;88,31
48905;Zamudio;93,48;94,89;93,69;92,98;93,07;96,69;99,54;96,28;96,10;98,28;95,46;93,26;98,09;97,33;96,62;96,32
48097;Zaratamo;86,19;88,34;87,25;86,84;87,97;89,24;90,60;88,51;88,60;88,78;92,10;94,71;91,14;92,76;93,29;95,02
20079;Zarautz;114,07;114,03;114,80;112,00;112,22;110,83;110,37;109,63;107,38;106,09;108,99;108,00;103,46;107,14;109,41;104,71
48024;Zeanuri;109,08;109,97;111,14;113,62;108,71;112,01;113,08;111,23;113,40;114,48;107,93;107,63;102,29;114,74;109,51;106,90
48025;Zeberio;106,29;102,77;103,80;103,41;105,04;104,95;100,56;103,31;103,59;100,19;98,24;101,34;97,22;101,81;98,62;95,52
20025;Zegama;108,49;108,50;113,72;112,04;108,53;106,28;108,62;105,15;104,50;103,30;95,67;98,99;88,27;93,08;92,05;88,06
20026;Zerain;118,79;117,28;127,66;122,64;128,77;120,26;118,85;119,23;121,01;119,34;119,23;118,46;115,86;115,31;114,97;101,84
20027;Zestoa;94,26;94,54;93,86;90,88;93,69;93,21;94,10;92,40;92,80;92,79;93,52;93,97;90,83;92,91;91,45;89,59
48913;Zierbena;109,59;111,85;107,87;108,13;106,87;107,79;103,29;104,85;100,90;103,35;108,96;102,87;99,77;90,71;95,99;101,37
01018;Zigoitia;121,31;122,62;124,65;121,12;123,16;127,20;124,85;132,88;126,97;130,36;132,18;129,89;135,57;132,45;133,50;123,96
48915;Ziortza-Bolibar;100,14;110,16;99,10;102,43;109,05;101,74;102,71;96,79;92,68;91,01;87,16;88,42;84,81;94,74;92,87;92,69
20028;Zizurkil;102,61;96,47;101,84;96,42;98,13;97,37;98,11;95,27;96,99;96,37;93,52;94,16;92,49;94,20;95,20;89,89
01063;Zuia;123,08;126,35;121,90;134,56;121,59;122,16;121,04;126,97;130,63;129,54;130,85;124,70;119,07;132,55;119,98;103,44
20081;Zumaia;113,06;111,48;112,12;110,75;112,66;109,44;107,42;107,20;103,92;101,90;106,73;111,59;98,69;100,40;100,73;99,53
20080;Zumarraga;92,04;92,76;94,85;94,27;94,57;94,42;98,99;95,12;94,92;95,58;98,46;93,16;94,37;94,09;91,82;90,44
