Indicadores municipales de sostenibilidad: Población de 16 y más años que ha alcanzado el nivel de Educación superior (%);;;
"";;;
Resumen de datos;;;
48047;Gizaburuaga;48,78;45,45
48042;Gordexola;45,42;45,20
48043;Gorliz;56,44;55,79
48045;Güeñes;36,63;36,36
01056;Harana/Valle de Arana;25,37;22,73
20040;Hernani;42,54;42,31
20041;Hernialde;34,62;35,56
20036;Hondarribia;49,58;49,12
20042;Ibarra;38,25;37,50
48048;Ibarrangelu;62,44;61,34
20043;Idiazabal;43,98;43,08
48094;Igorre;38,58;37,91
20044;Ikaztegieta;41,15;41,60
20045;Irun;39,60;39,64
20046;Irura;50,17;50,25
01027;Iruraiz-Gauna;51,88;50,68
01901;Iruña Oka/Iruña de Oca;38,05;37,85
48049;Ispaster;41,08;41,09
20047;Itsasondo;41,35;39,89
48910;Iurreta;34,13;33,70
48050;Izurtza;45,27;47,69
48022;Karrantza Harana/Valle de Carranza;28,51;28,35
48907;Kortezubi;48,93;49,86
01019;Kripan;36,02;34,55
01020;Kuartango;42,59;41,40
01028;Labastida/Bastida;37,10;35,83
01030;Lagrán;41,98;37,35
01031;Laguardia;38,78;39,16
01032;Lanciego/Lantziego;33,11;31,84
48051;Lanestosa;32,62;28,57
01902;Lantarón;41,47;37,76
01033;Lapuebla de Labarca;30,52;30,34
48052;Larrabetzu;53,38;52,42
20048;Larraul;42,92;40,93
20902;Lasarte-Oria;39,69;39,33
01036;Laudio/Llodio;43,20;42,66
48053;Laukiz;58,37;56,90
20049;Lazkao;42,86;41,56
20050;Leaburu;31,99;30,00
20051;Legazpi;36,50;35,96
20052;Legorreta;37,99;37,59
01058;Legutio;44,43;45,75
20068;Leintz-Gatzaga;46,15;44,33
48054;Leioa;48,52;47,86
48057;Lekeitio;43,71;43,02
48055;Lemoa;40,03;39,79
48056;Lemoiz;58,73;57,85
01034;Leza;32,11;33,51
48081;Lezama;49,60;49,14
20053;Lezo;38,97;38,70
20054;Lizartza;32,35;29,91
48903;Loiu;52,56;52,44
48058;Mallabia;39,03;38,17
48060;Markina-Xemein;37,97;37,53
48061;Maruri-Jatabe;58,25;57,46
48059;Mañaria;44,68;43,72
20901;Mendaro;41,66;41,28
48062;Mendata;51,91;49,86
48063;Mendexa;50,00;47,70
48064;Meñaka;49,05;48,87
01039;Moreda de Álava / Moreda Araba;46,78;47,56
48066;Morga;42,67;41,30
48068;Mundaka;50,68;50,43
48069;Mungia;48,63;47,91
48007;Munitibar-Arbatzegi Gerrikaitz-;40,83;38,61
48908;Murueta;53,87;52,69
48071;Muskiz;40,57;40,67
20057;Mutiloa;47,50;46,57
20056;Mutriku;40,14;40,21
48067;Muxika;43,84;44,67
48909;Nabarniz;40,72;41,55
01041;Navaridas;32,00;32,84
20063;Oiartzun;44,66;44,07
01042;Okondo;47,16;46,06
20058;Olaberria;38,63;38,24
48073;Ondarroa;33,78;33,54
20076;Ordizia;42,22;42,23
20905;Orendain;47,28;46,99
20060;Orexa;34,48;32,58
20061;Orio;45,71;45,56
20062;Ormaiztegi;42,22;41,90
48075;Orozko;44,09;42,55
48083;Ortuella;34,46;34,21
48072;Otxandio;40,87;40,26
01043;Oyón-Oion;31,27;31,17
20059;Oñati;47,06;46,40
20064;Pasaia;33,65;33,26
01044;Peñacerrada-Urizaharra;46,64;46,96
48077;Plentzia;55,55;54,99
48078;Portugalete;37,29;36,77
01047;Ribera Baja/Erribera Beitia;45,96;44,22
01051;Salvatierra/Agurain;35,52;34,83
