Indicadores municipales de sostenibilidad: Población de 16 y más años que ha alcanzado el nivel de Segunda etapa de educación secundaria y educación postsecundaria no superior (%);;;
"";;;
Resumen de datos;;;
48044;Getxo;21,07;21,35
48047;Gizaburuaga;22,56;24,24
48042;Gordexola;23,26;22,46
48043;Gorliz;20,91;20,89
48045;Güeñes;22,87;21,92
01056;Harana/Valle de Arana;22,44;17,73
20040;Hernani;22,94;22,82
20041;Hernialde;21,68;20,42
20036;Hondarribia;20,46;20,28
20042;Ibarra;19,49;19,14
48048;Ibarrangelu;18,23;18,37
20043;Idiazabal;18,85;17,92
48094;Igorre;20,80;19,81
20044;Ikaztegieta;18,20;17,29
20045;Irun;23,37;23,42
20046;Irura;20,95;19,69
01027;Iruraiz-Gauna;21,98;21,33
01901;Iruña Oka/Iruña de Oca;22,75;22,39
48049;Ispaster;24,39;22,77
20047;Itsasondo;20,11;20,41
48910;Iurreta;19,18;18,56
48050;Izurtza;22,89;23,59
48022;Karrantza Harana/Valle de Carranza;21,05;20,76
48907;Kortezubi;22,19;20,44
01019;Kripan;16,77;16,97
01020;Kuartango;23,77;23,03
01028;Labastida/Bastida;18,36;18,59
01030;Lagrán;22,22;21,69
01031;Laguardia;17,09;16,29
01032;Lanciego/Lantziego;14,57;13,60
48051;Lanestosa;21,89;22,01
01902;Lantarón;21,76;21,28
01033;Lapuebla de Labarca;18,12;17,99
48052;Larrabetzu;20,45;20,73
20048;Larraul;18,40;19,53
20902;Lasarte-Oria;20,28;19,56
01036;Laudio/Llodio;17,82;17,60
48053;Laukiz;21,30;21,46
20049;Lazkao;18,53;19,19
20050;Leaburu;18,01;17,10
20051;Legazpi;19,49;19,45
20052;Legorreta;19,16;18,47
01058;Legutio;17,89;17,04
20068;Leintz-Gatzaga;24,18;27,32
48054;Leioa;21,34;21,37
48057;Lekeitio;19,55;19,53
48055;Lemoa;23,12;23,20
48056;Lemoiz;21,99;20,54
01034;Leza;20,53;18,92
48081;Lezama;21,16;20,89
20053;Lezo;22,49;22,41
20054;Lizartza;18,75;17,43
48903;Loiu;22,12;21,97
48058;Mallabia;20,52;19,82
48060;Markina-Xemein;21,71;21,01
48061;Maruri-Jatabe;21,62;21,68
48059;Mañaria;20,37;19,53
20901;Mendaro;19,55;19,04
48062;Mendata;17,89;18,59
48063;Mendexa;25,65;25,26
48064;Meñaka;22,31;21,77
01039;Moreda de Álava / Moreda Araba;16,74;16,26
48066;Morga;23,20;23,12
48068;Mundaka;21,18;20,89
48069;Mungia;22,07;22,07
48007;Munitibar-Arbatzegi Gerrikaitz-;21,03;20,62
48908;Murueta;27,46;24,73
48071;Muskiz;22,64;22,23
20057;Mutiloa;23,50;20,59
20056;Mutriku;19,74;19,17
48067;Muxika;18,80;19,47
48909;Nabarniz;25,79;26,48
01041;Navaridas;14,50;15,42
20063;Oiartzun;21,33;21,51
01042;Okondo;18,78;18,15
20058;Olaberria;18,76;18,44
48073;Ondarroa;19,61;19,21
20076;Ordizia;20,73;20,87
20905;Orendain;20,11;21,31
20060;Orexa;31,03;28,09
20061;Orio;18,74;18,63
20062;Ormaiztegi;19,19;18,84
48075;Orozko;23,88;23,18
48083;Ortuella;22,08;22,21
48072;Otxandio;20,43;19,21
01043;Oyón-Oion;16,27;15,60
20059;Oñati;17,73;17,48
20064;Pasaia;22,49;21,51
01044;Peñacerrada-Urizaharra;25,44;22,30
48077;Plentzia;23,58;23,31
48078;Portugalete;20,19;19,99
01047;Ribera Baja/Erribera Beitia;21,32;19,14
01051;Salvatierra/Agurain;18,22;17,41
01052;Samaniego;26,74;22,81
01053;San Millán/Donemiliaga;16,74;15,07
48082;Santurtzi;21,07;20,66
20070;Segura;18,79;18,14
48084;Sestao;21,12;20,86
48904;Sondika;23,12;22,71
48085;Sopela;12,76;11,51
48086;Sopuerta;22,42;22,82
20065;Soraluze-Placencia de las Armas;18,65;17,79
48076;Sukarrieta;19,82;19,83
20071;Tolosa;19,80;19,69
48087;Trucios-Turtzioz;22,96;22,25
48088;Ubide;24,84;22,88
48065;Ugao-Miraballes;22,12;22,64
48089;Urduliz;18,84;18,67
48074;Urduña/Orduña;23,97;23,97
01054;Urkabustaiz;23,66;21,85
20072;Urnieta;21,94;22,11
20077;Urretxu;21,60;21,03
20073;Usurbil;20,31;19,83
01055;Valdegovía/Gaubea;22,11;19,83
48080;Valle de Trápaga-Trapagaran;21,94;21,73
20075;Villabona;18,94;18,96
01057;Villabuena de Álava/Eskuernaga;19,77;18,22
01059;Vitoria-Gasteiz;22,50;22,49
01060;Yécora/Iekora;21,70;19,72
48095;Zaldibar;20,62;20,25
20078;Zaldibia;16,70;16,84
01061;Zalduondo;25,41;21,74
48096;Zalla;24,17;24,12
01062;Zambrana;22,52;20,58
48905;Zamudio;20,64;19,33
48097;Zaratamo;21,80;20,75
20079;Zarautz;18,55;18,40
48024;Zeanuri;22,48;21,47
48025;Zeberio;21,52;21,56
20025;Zegama;22,83;22,47
20026;Zerain;20,76;20,43
20027;Zestoa;20,80;20,74
48913;Zierbena;22,14;22,14
01018;Zigoitia;17,42;16,57
48915;Ziortza-Bolibar;23,81;22,73
20028;Zizurkil;19,92;19,18
01063;Zuia;20,18;19,68
20081;Zumaia;21,52;21,56
20080;Zumarraga;20,11;19,74
