Indicadores municipales de sostenibilidad: Renta personal total (?);;;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;;
48027;Durango;26.421,00;24.832,00;24.457,00;24.921,00;23.146,00;22.720,00;22.099,00;21.644,00;20.976,00;20.998,00;20.872,00;21.035,00;17.044,00;14.290,00;13.685,00;10.992,00
48028;Ea;25.514,00;22.801,00;21.894,00;22.754,00;20.684,00;20.675,00;19.788,00;19.814,00;18.665,00;18.835,00;19.165,00;19.298,00;17.128,00;13.875,00;11.710,00;9.312,00
20030;Eibar;24.708,00;23.161,00;22.862,00;22.889,00;22.284,00;22.115,00;22.586,00;19.897,00;19.125,00;19.151,00;19.675,00;19.392,00;17.209,00;13.585,00;12.866,00;9.723,00
48031;Elantxobe;20.868,00;18.632,00;18.622,00;19.064,00;17.496,00;17.165,00;16.778,00;17.246,00;17.132,00;16.568,00;16.483,00;15.927,00;14.590,00;10.415,00;9.624,00;7.068,00
01021;Elburgo/Burgelu;28.000,00;26.746,00;24.158,00;24.210,00;23.542,00;24.023,00;22.737,00;24.415,00;23.604,00;24.080,00;24.893,00;24.886,00;21.672,00;18.848,00;16.363,00;9.339,00
01022;Elciego;21.957,00;20.545,00;19.898,00;20.491,00;19.905,00;20.373,00;20.020,00;19.876,00;18.093,00;17.465,00;17.489,00;18.059,00;16.654,00;13.314,00;11.098,00;10.420,00
20031;Elduain;27.885,00;25.063,00;24.795,00;24.706,00;23.934,00;23.786,00;23.424,00;23.188,00;22.169,00;22.155,00;21.733,00;21.491,00;17.109,00;14.303,00;13.078,00;10.413,00
20033;Elgeta;26.806,00;24.711,00;24.339,00;24.662,00;23.691,00;22.687,00;22.469,00;22.141,00;19.970,00;20.070,00;21.206,00;20.164,00;16.480,00;13.330,00;12.418,00;9.221,00
20032;Elgoibar;26.663,00;24.095,00;24.842,00;23.448,00;23.284,00;22.831,00;21.231,00;20.591,00;19.909,00;19.679,00;19.947,00;19.606,00;16.844,00;13.625,00;12.880,00;9.533,00
48032;Elorrio;24.780,00;23.405,00;22.214,00;22.512,00;21.362,00;21.202,00;21.003,00;20.222,00;19.486,00;19.258,00;19.488,00;19.396,00;17.118,00;13.715,00;12.738,00;10.075,00
01023;Elvillar/Bilar;13.958,00;14.052,00;13.986,00;18.194,00;18.001,00;17.395,00;15.904,00;15.585,00;12.993,00;11.533,00;11.510,00;13.194,00;11.720,00;10.232,00;10.160,00;9.698,00
48902;Erandio;19.908,00;18.384,00;17.741,00;17.606,00;16.784,00;16.484,00;16.001,00;15.709,00;15.392,00;15.325,00;15.312,00;15.410,00;13.712,00;10.500,00;9.615,00;7.558,00
48033;Ereño;25.711,00;26.979,00;23.969,00;23.658,00;23.750,00;22.151,00;23.088,00;22.302,00;23.012,00;23.618,00;23.131,00;21.989,00;20.450,00;14.381,00;11.541,00;9.864,00
48034;Ermua;21.532,00;20.339,00;19.320,00;19.411,00;18.720,00;18.243,00;17.660,00;17.247,00;16.750,00;16.471,00;16.600,00;16.304,00;14.749,00;11.445,00;10.725,00;8.192,00
20067;Errenteria;21.112,00;20.075,00;19.345,00;19.116,00;18.355,00;17.818,00;17.207,00;16.854,00;16.477,00;16.417,00;16.947,00;16.833,00;14.721,00;11.267,00;10.423,00;8.123,00
20066;Errezil;22.026,00;20.722,00;21.111,00;19.180,00;19.182,00;17.894,00;17.162,00;17.353,00;16.699,00;16.261,00;15.004,00;15.129,00;11.202,00;10.873,00;10.267,00;7.778,00
01046;Erriberagoitia/Ribera Alta;24.946,00;24.586,00;22.081,00;21.673,00;21.413,00;21.806,00;20.898,00;20.479,00;20.212,00;21.672,00;21.761,00;20.617,00;17.478,00;14.676,00;13.378,00;10.368,00
48079;Errigoiti;23.812,00;22.966,00;21.414,00;21.298,00;20.514,00;20.505,00;20.468,00;20.168,00;19.783,00;20.129,00;19.107,00;19.567,00;16.818,00;13.510,00;11.736,00;8.507,00
20034;Eskoriatza;25.615,00;24.100,00;23.373,00;23.626,00;23.295,00;22.668,00;21.143,00;20.561,00;19.317,00;19.667,00;20.654,00;20.782,00;17.946,00;14.867,00;14.137,00;10.898,00
48029;Etxebarri;24.772,00;23.632,00;22.153,00;22.430,00;20.973,00;20.462,00;19.802,00;19.344,00;18.899,00;18.704,00;18.781,00;18.397,00;15.294,00;12.031,00;10.485,00;7.434,00
48030;Etxebarria;24.647,00;23.489,00;21.520,00;22.340,00;20.939,00;21.181,00;20.497,00;21.103,00;19.703,00;19.191,00;19.106,00;19.475,00;15.940,00;13.999,00;12.309,00;9.862,00
20035;Ezkio-Itsaso;26.922,00;27.158,00;26.011,00;25.788,00;27.729,00;24.416,00;24.588,00;23.231,00;22.621,00;21.720,00;21.707,00;20.434,00;16.847,00;14.201,00;12.859,00;9.529,00
