Indicadores municipales de sostenibilidad: Población perceptora de pensiones contributivas (% habitantes);;;
"";;;
Resumen de datos;;;
48047;Gizaburuaga;19,12;18,59
48042;Gordexola;24,15;23,83
48043;Gorliz;20,21;19,78
48045;Güeñes;24,53;24,48
01056;Harana/Valle de Arana;47,16;49,36
20040;Hernani;24,33;24,26
20041;Hernialde;29,62;26,43
20036;Hondarribia;24,68;24,25
20042;Ibarra;30,01;29,58
48048;Ibarrangelu;22,39;23,56
20043;Idiazabal;27,38;27,41
48094;Igorre;25,56;25,22
20044;Ikaztegieta;26,05;26,74
20045;Irun;25,47;25,40
20046;Irura;13,25;12,84
01027;Iruraiz-Gauna;26,55;26,53
01901;Iruña Oka/Iruña de Oca;14,71;14,52
48049;Ispaster;25,10;25,95
20047;Itsasondo;21,49;21,61
48910;Iurreta;25,93;25,85
48050;Izurtza;26,45;27,56
48022;Karrantza Harana/Valle de Carranza;29,04;29,09
48907;Kortezubi;22,08;22,54
01019;Kripan;23,20;23,63
01020;Kuartango;26,82;24,69
01028;Labastida/Bastida;20,90;20,95
01030;Lagrán;22,95;23,24
01031;Laguardia;23,02;22,70
01032;Lanciego/Lantziego;24,08;24,29
48051;Lanestosa;28,78;26,22
01902;Lantarón;20,72;20,31
01033;Lapuebla de Labarca;27,75;27,52
48052;Larrabetzu;23,28;23,03
20048;Larraul;18,99;20,00
20902;Lasarte-Oria;26,49;26,57
01036;Laudio/Llodio;27,95;27,78
48053;Laukiz;21,21;21,24
20049;Lazkao;22,07;21,72
20050;Leaburu;30,55;31,72
20051;Legazpi;29,84;30,14
20052;Legorreta;25,30;25,61
01058;Legutio;19,43;19,14
20068;Leintz-Gatzaga;25,36;23,18
48054;Leioa;21,68;21,36
48057;Lekeitio;29,17;29,23
48055;Lemoa;19,75;20,17
48056;Lemoiz;19,10;17,76
01034;Leza;27,15;25,46
48081;Lezama;24,36;24,19
20053;Lezo;24,63;24,47
20054;Lizartza;28,16;28,88
48903;Loiu;24,35;24,02
48058;Mallabia;31,30;30,96
48060;Markina-Xemein;27,84;27,51
48061;Maruri-Jatabe;23,85;24,78
48059;Mañaria;24,15;23,76
20901;Mendaro;20,83;21,28
48062;Mendata;25,93;24,58
48063;Mendexa;23,61;23,06
48064;Meñaka;23,89;24,28
01039;Moreda de Álava / Moreda Araba;23,72;21,54
48066;Morga;27,36;25,58
48068;Mundaka;26,96;26,18
48069;Mungia;21,11;21,06
48007;Munitibar-Arbatzegi Gerrikaitz-;27,10;25,90
48908;Murueta;22,82;21,74
48071;Muskiz;22,86;22,99
20057;Mutiloa;25,61;26,75
20056;Mutriku;27,40;26,78
48067;Muxika;24,85;24,56
48909;Nabarniz;25,38;25,68
01041;Navaridas;18,70;19,28
20063;Oiartzun;25,20;24,73
01042;Okondo;19,17;19,42
20058;Olaberria;26,35;27,35
48073;Ondarroa;31,85;31,70
20076;Ordizia;22,99;23,53
20905;Orendain;19,49;20,25
20060;Orexa;21,57;24,30
20061;Orio;21,66;21,05
20062;Ormaiztegi;27,94;27,38
48075;Orozko;21,36;20,98
48083;Ortuella;24,76;24,81
48072;Otxandio;25,36;24,87
01043;Oyón-Oion;18,46;18,14
20059;Oñati;28,72;28,88
20064;Pasaia;26,14;26,64
01044;Peñacerrada-Urizaharra;17,54;16,92
48077;Plentzia;20,34;20,33
48078;Portugalete;29,34;29,22
01047;Ribera Baja/Erribera Beitia;14,80;14,42
01051;Salvatierra/Agurain;21,37;20,97
01052;Samaniego;26,60;28,28
01053;San Millán/Donemiliaga;29,37;29,18
48082;Santurtzi;25,79;25,81
20070;Segura;25,76;25,02
48084;Sestao;26,47;26,87
48904;Sondika;24,15;23,64
48085;Sopela;18,32;18,10
48086;Sopuerta;22,17;22,31
20065;Soraluze-Placencia de las Armas;30,55;30,03
48076;Sukarrieta;23,56;24,39
20071;Tolosa;27,56;27,65
48087;Trucios-Turtzioz;24,11;23,81
48088;Ubide;23,08;23,39
48065;Ugao-Miraballes;26,50;26,25
48089;Urduliz;16,64;16,77
48074;Urduña/Orduña;26,17;26,67
01054;Urkabustaiz;17,98;17,85
20072;Urnieta;21,50;20,81
20077;Urretxu;24,39;24,28
20073;Usurbil;23,48;24,17
01055;Valdegovía/Gaubea;24,32;23,61
48080;Valle de Trápaga-Trapagaran;27,43;27,34
20075;Villabona;26,08;25,77
01057;Villabuena de Álava/Eskuernaga;35,05;35,47
01059;Vitoria-Gasteiz;24,50;24,37
01060;Yécora/Iekora;31,17;33,33
48095;Zaldibar;26,69;26,53
20078;Zaldibia;25,48;26,59
01061;Zalduondo;15,89;17,39
48096;Zalla;25,39;25,20
01062;Zambrana;23,60;23,61
48905;Zamudio;26,65;26,33
48097;Zaratamo;24,18;23,83
20079;Zarautz;23,16;22,84
48024;Zeanuri;26,27;25,44
48025;Zeberio;21,38;21,18
20025;Zegama;28,22;27,30
20026;Zerain;29,18;29,45
20027;Zestoa;23,02;23,00
48913;Zierbena;14,81;13,79
01018;Zigoitia;24,71;23,91
48915;Ziortza-Bolibar;21,07;21,19
20028;Zizurkil;24,82;24,86
01063;Zuia;20,61;20,08
20081;Zumaia;22,16;21,89
20080;Zumarraga;28,25;27,88
