Indicadores municipales de sostenibilidad: Tasa de afiliación a la Seguridad Social por pensionista;;;
"";;;
Resumen de datos;;;
01010;Ayala/Aiara;2,41;2,29
20017;Azkoitia;1,99;1,93
20018;Azpeitia;1,91;1,85
01049;Añana;1,35;1,22
48012;Bakio;2,22;2,08
20904;Baliarrain;4,00;3,22
48090;Balmaseda;1,59;1,47
48013;Barakaldo;1,70;1,60
48014;Barrika;1,88;1,75
01013;Barrundia;1,90;1,76
48015;Basauri;1,43;1,36
01011;Baños de Ebro/Mañueta;2,07;1,65
20019;Beasain;1,86;1,82
48092;Bedia;1,97;1,71
20020;Beizama;3,14;2,92
20021;Belauntza;1,58;1,57
48016;Berango;2,33;2,25
01014;Berantevilla;1,72;1,43
20022;Berastegi;1,67;1,60
20074;Bergara;1,55;1,49
48017;Bermeo;1,31;1,22
01016;Bernedo;1,21;1,16
48018;Berriatua;1,43;1,39
48019;Berriz;1,79;1,77
20023;Berrobi;2,12;2,04
20024;Bidania-Goiatz;1,90;1,91
48020;Bilbao;1,64;1,51
48021;Busturia;1,37;1,28
01017;Campezo/Kanpezu;1,42;1,29
20029;Deba;1,66;1,61
48901;Derio;2,05;2,01
48026;Dima;1,85;1,87
20069;Donostia / San Sebastián;1,66;1,54
48027;Durango;2,00;1,92
48028;Ea;1,33;1,35
20030;Eibar;1,46;1,38
48031;Elantxobe;0,96;0,79
01021;Elburgo/Burgelu;2,59;2,47
01022;Elciego;1,58;1,30
20031;Elduain;2,38;2,12
20033;Elgeta;1,89;1,83
20032;Elgoibar;1,67;1,62
48032;Elorrio;1,62;1,61
01023;Elvillar/Bilar;1,33;1,18
48902;Erandio;1,92;1,81
48033;Ereño;1,06;1,06
48034;Ermua;1,46;1,43
20067;Errenteria;1,69;1,59
20066;Errezil;1,92;1,87
01046;Erriberagoitia/Ribera Alta;1,81;1,84
48079;Errigoiti;1,45;1,36
20034;Eskoriatza;1,68;1,59
48029;Etxebarri;2,67;2,60
48030;Etxebarria;2,02;2,00
20035;Ezkio-Itsaso;1,66;1,57
48906;Forua;1,47;1,37
48035;Fruiz;2,10;1,97
20038;Gabiria;1,79;1,70
20037;Gaintza;2,17;2,33
48036;Galdakao;1,76;1,71
48037;Galdames;1,47;1,36
48038;Gamiz-Fika;1,70;1,68
48039;Garai;2,64;2,59
48040;Gatika;1,80;1,76
48041;Gautegiz Arteaga;1,80;1,69
20907;Gaztelu;2,44;2,15
48046;Gernika-Lumo;1,68;1,62
20039;Getaria;1,97;1,90
48044;Getxo;1,71;1,57
48047;Gizaburuaga;2,13;2,19
48042;Gordexola;1,84;1,78
48043;Gorliz;1,99;1,90
48045;Güeñes;1,80;1,72
01056;Harana/Valle de Arana;0,77;0,64
20040;Hernani;1,96;1,91
20041;Hernialde;1,59;1,65
20036;Hondarribia;1,74;1,64
20042;Ibarra;1,62;1,55
48048;Ibarrangelu;1,26;1,25
20043;Idiazabal;1,61;1,52
48094;Igorre;1,77;1,76
20044;Ikaztegieta;1,60;1,43
20045;Irun;1,79;1,66
20046;Irura;3,78;3,59
01027;Iruraiz-Gauna;1,66;1,64
01901;Iruña Oka/Iruña de Oca;3,09;2,87
48049;Ispaster;1,46;1,43
20047;Itsasondo;2,05;1,97
48910;Iurreta;1,74;1,64
48050;Izurtza;1,59;1,68
48022;Karrantza Harana/Valle de Carranza;1,31;1,18
48907;Kortezubi;1,86;1,76
01019;Kripan;2,02;1,47
01020;Kuartango;1,35;1,35
01028;Labastida/Bastida;1,67;1,27
01030;Lagrán;0,90;0,72
01031;Laguardia;2,05;1,74
01032;Lanciego/Lantziego;1,55;1,07
48051;Lanestosa;0,95;0,87
01902;Lantarón;1,52;1,13
01033;Lapuebla de Labarca;1,66;1,20
48052;Larrabetzu;1,93;1,86
20048;Larraul;2,82;2,44
20902;Lasarte-Oria;1,68;1,59
01036;Laudio/Llodio;1,57;1,52
48053;Laukiz;2,05;1,86
20049;Lazkao;2,12;2,07
20050;Leaburu;1,62;1,54
20051;Legazpi;1,48;1,43
20052;Legorreta;1,72;1,68
01058;Legutio;2,11;2,10
20068;Leintz-Gatzaga;1,75;1,92
48054;Leioa;2,15;2,04
48057;Lekeitio;1,40;1,33
48055;Lemoa;2,23;2,11
48056;Lemoiz;2,21;2,21
01034;Leza;1,38;1,44
48081;Lezama;1,99;1,93
20053;Lezo;1,98;1,95
20054;Lizartza;1,59;1,45
48903;Loiu;2,04;1,91
48058;Mallabia;1,46;1,42
48060;Markina-Xemein;1,57;1,54
48061;Maruri-Jatabe;1,67;1,58
48059;Mañaria;1,66;1,65
20901;Mendaro;2,12;2,02
48062;Mendata;1,43;1,50
48063;Mendexa;1,67;1,71
48064;Meñaka;1,71;1,68
01039;Moreda de Álava / Moreda Araba;1,77;1,21
48066;Morga;1,47;1,53
48068;Mundaka;1,38;1,40
48069;Mungia;2,29;2,18
48007;Munitibar-Arbatzegi Gerrikaitz-;1,40;1,42
48908;Murueta;0,76;0,74
48071;Muskiz;2,00;1,86
20057;Mutiloa;1,86;1,62
20056;Mutriku;1,49;1,50
48067;Muxika;1,67;1,67
48909;Nabarniz;1,43;1,41
