Indicadores municipales de sostenibilidad: PIB municipal per cápita (?);;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;
20021;Belauntza;93.607,00;92.772,00;93.081,00;97.868,00;85.840,00;78.212,00;77.223,00;60.204,00;67.993,00;63.440,00;85.754,00;75.529,00;65.054,00;47.671,00
48016;Berango;27.447,00;18.271,00;19.117,00;18.966,00;17.752,00;19.257,00;19.562,00;18.319,00;16.977,00;16.855,00;19.736,00;17.493,00;14.553,00;11.374,00
01014;Berantevilla;125.367,00;135.331,00;181.134,00;160.643,00;169.674,00;151.329,00;139.629,00;145.720,00;157.081,00;108.587,00;112.120,00;106.125,00;47.613,00;26.030,00
20022;Berastegi;35.663,00;29.063,00;29.734,00;29.845,00;29.649,00;32.262,00;30.361,00;30.814,00;25.621,00;25.785,00;22.353,00;30.685,00;26.813,00;20.418,00
20074;Bergara;37.514,00;31.900,00;34.744,00;34.581,00;31.804,00;30.063,00;29.308,00;31.649,00;29.800,00;35.294,00;36.288,00;29.811,00;22.761,00;16.125,00
48017;Bermeo;31.286,00;25.543,00;29.382,00;28.842,00;30.803,00;26.846,00;26.973,00;24.968,00;28.335,00;22.507,00;27.035,00;21.366,00;16.945,00;13.355,00
01016;Bernedo;100.458,00;109.890,00;105.134,00;107.115,00;95.717,00;99.876,00;96.632,00;86.830,00;84.111,00;88.816,00;97.892,00;65.393,00;44.570,00;17.056,00
48018;Berriatua;59.408,00;66.556,00;81.841,00;81.405,00;85.768,00;80.647,00;76.423,00;72.188,00;63.070,00;65.522,00;73.139,00;65.818,00;66.457,00;38.839,00
48019;Berriz;38.457,00;33.077,00;39.127,00;39.252,00;38.153,00;38.942,00;35.249,00;33.879,00;33.078,00;30.006,00;36.630,00;34.426,00;27.270,00;19.648,00
20023;Berrobi;12.887,00;12.952,00;14.362,00;14.691,00;13.164,00;12.513,00;12.931,00;13.242,00;21.023,00;23.116,00;30.155,00;25.091,00;17.114,00;15.677,00
20024;Bidania-Goiatz;21.433,00;17.608,00;19.490,00;17.775,00;19.497,00;17.803,00;18.321,00;18.854,00;18.695,00;18.061,00;20.771,00;25.030,00;16.108,00;9.938,00
48020;Bilbao;35.841,00;33.715,00;36.177,00;35.282,00;34.366,00;32.986,00;31.332,00;30.658,00;29.738,00;29.665,00;29.747,00;26.253,00;20.350,00;15.358,00
48021;Busturia;16.501,00;16.351,00;17.802,00;17.164,00;16.086,00;16.411,00;15.431,00;15.344,00;14.414,00;14.329,00;12.673,00;10.589,00;8.878,00;6.330,00
01017;Campezo/Kanpezu;25.882,00;26.179,00;25.105,00;23.660,00;24.510,00;22.344,00;22.525,00;22.725,00;25.716,00;24.902,00;26.060,00;22.187,00;18.829,00;13.845,00
20029;Deba;41.955,00;38.001,00;44.233,00;45.965,00;41.008,00;40.184,00;35.896,00;32.672,00;35.301,00;33.231,00;40.384,00;31.573,00;25.755,00;18.164,00
48901;Derio;134.526,00;126.434,00;140.223,00;141.607,00;127.275,00;123.557,00;119.678,00;124.696,00;110.269,00;106.181,00;104.628,00;65.105,00;34.786,00;20.951,00
48026;Dima;16.681,00;15.868,00;17.126,00;17.097,00;16.728,00;17.409,00;15.922,00;16.722,00;15.669,00;17.318,00;16.201,00;15.715,00;10.253,00;8.534,00
20069;Donostia / San Sebastián;42.029,00;39.063,00;43.603,00;41.993,00;41.018,00;39.337,00;37.211,00;36.205,00;34.091,00;34.593,00;34.244,00;28.590,00;21.409,00;18.072,00
48027;Durango;25.001,00;21.270,00;23.498,00;23.413,00;21.504,00;20.958,00;20.822,00;20.883,00;21.428,00;22.965,00;19.639,00;16.150,00;13.190,00;10.934,00
48028;Ea;25.966,00;21.906,00;23.266,00;22.401,00;20.342,00;21.044,00;19.724,00;19.410,00;20.502,00;18.642,00;21.917,00;22.717,00;9.660,00;8.299,00
20030;Eibar;27.675,00;25.496,00;27.680,00;27.502,00;25.503,00;25.043,00;23.768,00;22.643,00;23.342,00;23.530,00;23.590,00;21.151,00;16.996,00;13.337,00
48031;Elantxobe;14.602,00;13.486,00;13.992,00;15.605,00;14.310,00;15.653,00;13.935,00;12.353,00;11.823,00;11.191,00;12.398,00;10.246,00;8.645,00;9.354,00
01021;Elburgo/Burgelu;18.133,00;16.330,00;20.728,00;22.722,00;21.489,00;21.629,00;19.339,00;20.262,00;17.718,00;18.292,00;21.622,00;22.120,00;21.761,00;27.516,00
01022;Elciego;68.975,00;54.873,00;72.504,00;79.520,00;75.553,00;70.766,00;58.843,00;54.781,00;56.136,00;56.493,00;59.428,00;73.277,00;65.693,00;30.331,00
20031;Elduain;30.690,00;28.157,00;31.854,00;27.660,00;34.243,00;37.782,00;31.979,00;27.950,00;27.987,00;25.336,00;37.363,00;24.739,00;18.073,00;21.374,00
20033;Elgeta;55.780,00;44.802,00;54.249,00;51.904,00;49.186,00;47.626,00;48.354,00;48.168,00;45.681,00;50.892,00;59.889,00;54.160,00;44.645,00;20.168,00
20032;Elgoibar;44.601,00;42.842,00;46.810,00;47.235,00;45.192,00;44.546,00;44.251,00;41.923,00;40.121,00;38.937,00;40.268,00;37.599,00;28.714,00;17.282,00
48032;Elorrio;37.776,00;39.043,00;37.619,00;37.958,00;36.120,00;33.945,00;38.997,00;36.710,00;34.331,00;36.767,00;43.847,00;37.269,00;31.189,00;16.664,00
01023;Elvillar/Bilar;32.648,00;25.923,00;37.593,00;44.519,00;44.340,00;41.170,00;38.425,00;35.501,00;31.342,00;30.411,00;41.103,00;58.599,00;35.107,00;23.693,00
48902;Erandio;42.740,00;37.468,00;45.108,00;41.845,00;38.536,00;38.446,00;39.450,00;38.020,00;40.942,00;39.899,00;37.318,00;31.763,00;22.602,00;14.487,00
48033;Ereño;15.630,00;12.167,00;14.804,00;16.663,00;25.360,00;26.546,00;20.537,00;18.365,00;16.764,00;17.402,00;21.535,00;20.448,00;9.877,00;6.250,00
48034;Ermua;20.872,00;19.413,00;22.732,00;23.017,00;22.210,00;21.664,00;20.156,00;18.824,00;19.057,00;19.613,00;20.084,00;19.760,00;12.611,00;9.452,00
20067;Errenteria;20.610,00;19.259,00;21.020,00;20.335,00;18.746,00;18.615,00;17.338,00;17.284,00;17.072,00;16.643,00;18.677,00;16.321,00;11.865,00;8.161,00
20066;Errezil;59.601,00;44.624,00;40.885,00;37.496,00;34.559,00;34.273,00;35.129,00;32.721,00;31.768,00;34.204,00;32.230,00;37.646,00;24.176,00;14.108,00
01046;Erriberagoitia/Ribera Alta;16.985,00;14.999,00;18.065,00;18.073,00;19.501,00;20.433,00;22.042,00;18.719,00;17.579,00;17.504,00;18.472,00;18.556,00;17.133,00;14.561,00
48079;Errigoiti;13.594,00;12.192,00;13.951,00;13.033,00;12.038,00;13.599,00;12.868,00;11.986,00;12.608,00;13.232,00;15.145,00;15.169,00;12.777,00;8.226,00
20034;Eskoriatza;34.000,00;32.323,00;39.050,00;33.800,00;41.853,00;40.044,00;40.276,00;35.624,00;36.821,00;42.116,00;41.672,00;37.647,00;23.606,00;19.979,00
48029;Etxebarri;32.442,00;28.333,00;31.007,00;32.230,00;31.631,00;29.799,00;27.660,00;27.662,00;26.620,00;37.149,00;38.785,00;34.362,00;25.713,00;23.800,00
48030;Etxebarria;143.642,00;131.391,00;130.901,00;133.926,00;155.670,00;159.810,00;151.060,00;139.048,00;129.157,00;121.349,00;117.742,00;99.376,00;75.890,00;36.981,00
20035;Ezkio-Itsaso;85.560,00;75.220,00;86.269,00;82.933,00;74.694,00;80.064,00;80.736,00;80.773,00;71.543,00;67.725,00;93.915,00;75.496,00;49.009,00;28.656,00
48906;Forua;13.065,00;13.089,00;17.010,00;15.539,00;16.202,00;15.956,00;16.352,00;14.641,00;15.751,00;16.296,00;20.516,00;23.828,00;17.510,00;12.215,00
48035;Fruiz;11.177,00;10.679,00;10.488,00;10.294,00;10.627,00;10.605,00;10.922,00;11.047,00;11.173,00;12.771,00;28.859,00;12.338,00;10.220,00;6.060,00
20038;Gabiria;21.272,00;20.131,00;27.059,00;23.941,00;23.754,00;22.210,00;24.704,00;21.714,00;20.244,00;22.771,00;31.796,00;34.292,00;22.117,00;16.096,00
20037;Gaintza;12.310,00;12.861,00;14.769,00;14.033,00;14.454,00;13.592,00;13.869,00;13.934,00;15.293,00;12.063,00;16.569,00;18.542,00;16.404,00;10.985,00
48036;Galdakao;33.880,00;31.273,00;34.317,00;32.825,00;33.578,00;33.750,00;31.516,00;31.251,00;29.053,00;32.764,00;32.142,00;27.397,00;18.694,00;15.911,00
48037;Galdames;25.783,00;20.635,00;23.306,00;20.892,00;19.858,00;19.824,00;23.469,00;27.406,00;28.149,00;25.386,00;27.142,00;23.253,00;15.164,00;8.460,00
48038;Gamiz-Fika;12.221,00;12.828,00;14.849,00;13.714,00;13.872,00;13.055,00;14.407,00;12.900,00;13.440,00;13.832,00;14.625,00;13.830,00;10.889,00;8.015,00
48039;Garai;18.794,00;14.854,00;19.435,00;16.972,00;14.994,00;14.490,00;12.180,00;12.277,00;10.586,00;10.641,00;11.006,00;9.260,00;9.629,00;6.103,00
48040;Gatika;28.288,00;23.676,00;28.938,00;28.034,00;27.150,00;27.041,00;26.968,00;26.815,00;23.752,00;26.487,00;34.536,00;26.965,00;20.314,00;14.123,00
48041;Gautegiz Arteaga;11.726,00;11.159,00;13.042,00;14.197,00;15.080,00;15.369,00;14.877,00;13.400,00;14.163,00;14.395,00;13.833,00;11.539,00;8.682,00;6.059,00
20907;Gaztelu;9.633,00;7.902,00;10.353,00;9.766,00;10.592,00;9.643,00;9.861,00;10.017,00;12.960,00;8.711,00;9.446,00;6.885,00;8.549,00;4.917,00
48046;Gernika-Lumo;24.874,00;22.910,00;25.236,00;25.008,00;23.381,00;22.685,00;21.493,00;20.560,00;21.791,00;22.257,00;23.962,00;19.889,00;15.227,00;11.040,00
20039;Getaria;41.967,00;37.680,00;45.296,00;39.551,00;38.843,00;35.426,00;33.540,00;34.624,00;33.849,00;33.577,00;26.950,00;25.762,00;20.103,00;15.501,00
48044;Getxo;21.976,00;19.743,00;21.929,00;21.987,00;19.609,00;19.187,00;18.885,00;18.661,00;19.025,00;19.006,00;17.947,00;15.158,00;11.682,00;9.364,00
48047;Gizaburuaga;78.650,00;72.906,00;78.829,00;79.193,00;87.377,00;75.190,00;77.521,00;70.080,00;73.348,00;102.577,00;101.394,00;116.896,00;84.908,00;41.552,00
48042;Gordexola;27.899,00;25.778,00;26.750,00;25.207,00;24.366,00;23.442,00;20.641,00;18.134,00;17.342,00;16.263,00;17.477,00;15.084,00;11.654,00;8.820,00
48043;Gorliz;18.553,00;18.052,00;19.568,00;19.220,00;21.630,00;20.936,00;21.808,00;21.456,00;21.642,00;20.011,00;21.298,00;15.663,00;14.070,00;13.672,00
48045;Güeñes;17.798,00;16.982,00;23.079,00;18.132,00;18.188,00;18.566,00;17.680,00;18.586,00;22.941,00;21.880,00;23.628,00;26.680,00;12.895,00;10.577,00
